match_id;game_in_series;teamA;teamB;teamA_win;A_GP;A_W;A_L;A_AGT;A_K;A_D;A_KD;A_CKPM;A_GPR;A_GSPD;A_EGR;A_MLR;A_GD15;A_FB%;A_FT%;A_F3T%;A_PPG;A_HLD%;A_GRB%;A_FD%;A_DRG%;A_ELD%;A_FBN%;A_BN%;A_LNE%;A_JNG%;A_WPM;A_CWPM;A_WCPM;B_GP;B_W;B_L;B_AGT;B_K;B_D;B_KD;B_CKPM;B_GPR;B_GSPD;B_EGR;B_MLR;B_GD15;B_FB%;B_FT%;B_F3T%;B_PPG;B_HLD%;B_GRB%;B_FD%;B_DRG%;B_ELD%;B_FBN%;B_BN%;B_LNE%;B_JNG%;B_WPM;B_CWPM;B_WCPM;tournament;year;month;day
187;2;21;11;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;18.0;13.0;5.0;30.7;280.0;182.0;1.54;0.84;0.49;76;52.6;19.6;216.0;8;13;26;3.8;22;18;16;30;0;15;23;16;52;3.12;1.3;1.51;0;2025;2;19
187;3;21;11;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;18.0;13.0;5.0;30.7;280.0;182.0;1.54;0.84;0.49;76;52.6;19.6;216.0;8;13;26;3.8;22;18;16;30;0;15;23;16;52;3.12;1.3;1.51;0;2025;2;19
187;4;21;11;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;18.0;13.0;5.0;30.7;280.0;182.0;1.54;0.84;0.49;76;52.6;19.6;216.0;8;13;26;3.8;22;18;16;30;0;15;23;16;52;3.12;1.3;1.51;0;2025;2;19
187;5;21;11;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;18.0;13.0;5.0;30.7;280.0;182.0;1.54;0.84;0.49;76;52.6;19.6;216.0;8;13;26;3.8;22;18;16;30;0;15;23;16;52;3.12;1.3;1.51;0;2025;2;19
188;1;20;22;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;16
188;2;20;22;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;16
188;3;20;22;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;16
188;4;20;22;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;16
188;5;20;22;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;16
189;1;10;35;1;14.0;10.0;4.0;31.3;215.0;136.0;1.58;0.8;0.54;81;52.5;18.9;401.0;6;14;31;4.3;28;21;11;28;0;17;25;20;53;3.14;1.3;1.55;22.0;13.0;9.0;32.5;332.0;283.0;1.17;0.86;0.03;72;51.5;7.6;-67.0;25;17;21;4.3;17;32;21;37;3;20;22;17;58;3.61;1.65;1.42;0;2025;2;15
189;2;10;35;1;14.0;10.0;4.0;31.3;215.0;136.0;1.58;0.8;0.54;81;52.5;18.9;401.0;6;14;31;4.3;28;21;11;28;0;17;25;20;53;3.14;1.3;1.55;22.0;13.0;9.0;32.5;332.0;283.0;1.17;0.86;0.03;72;51.5;7.6;-67.0;25;17;21;4.3;17;32;21;37;3;20;22;17;58;3.61;1.65;1.42;0;2025;2;15
189;3;10;35;1;14.0;10.0;4.0;31.3;215.0;136.0;1.58;0.8;0.54;81;52.5;18.9;401.0;6;14;31;4.3;28;21;11;28;0;17;25;20;53;3.14;1.3;1.55;22.0;13.0;9.0;32.5;332.0;283.0;1.17;0.86;0.03;72;51.5;7.6;-67.0;25;17;21;4.3;17;32;21;37;3;20;22;17;58;3.61;1.65;1.42;0;2025;2;15
189;4;10;35;0;14.0;10.0;4.0;31.3;215.0;136.0;1.58;0.8;0.54;81;52.5;18.9;401.0;6;14;31;4.3;28;21;11;28;0;17;25;20;53;3.14;1.3;1.55;22.0;13.0;9.0;32.5;332.0;283.0;1.17;0.86;0.03;72;51.5;7.6;-67.0;25;17;21;4.3;17;32;21;37;3;20;22;17;58;3.61;1.65;1.42;0;2025;2;15
190;1;21;44;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;15.0;11.0;4.0;31.6;246.0;174.0;1.41;0.88;1.52;96;64.5;8.8;1411.0;32;31;25;6.2;7;15;27;25;1;28;32;27;57;3.55;1.37;1.39;0;2025;2;13
190;2;21;44;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;15.0;11.0;4.0;31.6;246.0;174.0;1.41;0.88;1.52;96;64.5;8.8;1411.0;32;31;25;6.2;7;15;27;25;1;28;32;27;57;3.55;1.37;1.39;0;2025;2;13
190;3;21;44;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;15.0;11.0;4.0;31.6;246.0;174.0;1.41;0.88;1.52;96;64.5;8.8;1411.0;32;31;25;6.2;7;15;27;25;1;28;32;27;57;3.55;1.37;1.39;0;2025;2;13
190;4;21;44;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;15.0;11.0;4.0;31.6;246.0;174.0;1.41;0.88;1.52;96;64.5;8.8;1411.0;32;31;25;6.2;7;15;27;25;1;28;32;27;57;3.55;1.37;1.39;0;2025;2;13
190;5;21;44;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;15.0;11.0;4.0;31.6;246.0;174.0;1.41;0.88;1.52;96;64.5;8.8;1411.0;32;31;25;6.2;7;15;27;25;1;28;32;27;57;3.55;1.37;1.39;0;2025;2;13
3;1;25;35;0;13.0;7.0;6.0;31.7;168.0;187.0;0.9;0.86;-0.58;5;46.0;7.9;-909.0;7;12;9;3.2;18;12;23;37;-1;20;19;17;49;3.36;1.37;1.48;19.0;10.0;9.0;32.6;283.0;263.0;1.08;0.88;-0.2;67;50.7;2.0;-199.0;22;19;15;4.2;15;32;24;34;3;18;18;15;50;3.62;1.65;1.39;0;2025;2;12
3;2;25;35;0;13.0;7.0;6.0;31.7;168.0;187.0;0.9;0.86;-0.58;5;46.0;7.9;-909.0;7;12;9;3.2;18;12;23;37;-1;20;19;17;49;3.36;1.37;1.48;19.0;10.0;9.0;32.6;283.0;263.0;1.08;0.88;-0.2;67;50.7;2.0;-199.0;22;19;15;4.2;15;32;24;34;3;18;18;15;50;3.62;1.65;1.39;0;2025;2;12
3;3;25;35;0;13.0;7.0;6.0;31.7;168.0;187.0;0.9;0.86;-0.58;5;46.0;7.9;-909.0;7;12;9;3.2;18;12;23;37;-1;20;19;17;49;3.36;1.37;1.48;19.0;10.0;9.0;32.6;283.0;263.0;1.08;0.88;-0.2;67;50.7;2.0;-199.0;22;19;15;4.2;15;32;24;34;3;18;18;15;50;3.62;1.65;1.39;0;2025;2;12
4;1;6;35;1;17.0;8.0;9.0;32.3;225.0;268.0;0.84;0.9;-0.61;30;41.4;5.7;-969.0;9;17;20;3.1;20;15;14;17;3;11;17;18;33;2.92;1.02;1.5;15.0;7.0;8.0;33.5;210.0;225.0;0.93;0.86;-0.61;1;44.6;2.1;-701.0;20;14;9;3.9;13;29;17;29;3;18;19;12;42;3.6;1.66;1.45;0;2025;2;9
4;2;6;35;0;17.0;8.0;9.0;32.3;225.0;268.0;0.84;0.9;-0.61;30;41.4;5.7;-969.0;9;17;20;3.1;20;15;14;17;3;11;17;18;33;2.92;1.02;1.5;15.0;7.0;8.0;33.5;210.0;225.0;0.93;0.86;-0.61;1;44.6;2.1;-701.0;20;14;9;3.9;13;29;17;29;3;18;19;12;42;3.6;1.66;1.45;0;2025;2;9
4;3;6;35;0;17.0;8.0;9.0;32.3;225.0;268.0;0.84;0.9;-0.61;30;41.4;5.7;-969.0;9;17;20;3.1;20;15;14;17;3;11;17;18;33;2.92;1.02;1.5;15.0;7.0;8.0;33.5;210.0;225.0;0.93;0.86;-0.61;1;44.6;2.1;-701.0;20;14;9;3.9;13;29;17;29;3;18;19;12;42;3.6;1.66;1.45;0;2025;2;9
4;4;6;35;0;17.0;8.0;9.0;32.3;225.0;268.0;0.84;0.9;-0.61;30;41.4;5.7;-969.0;9;17;20;3.1;20;15;14;17;3;11;17;18;33;2.92;1.02;1.5;15.0;7.0;8.0;33.5;210.0;225.0;0.93;0.86;-0.61;1;44.6;2.1;-701.0;20;14;9;3.9;13;29;17;29;3;18;19;12;42;3.6;1.66;1.45;0;2025;2;9
5;1;21;8;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;15.0;8.0;7.0;31.9;189.0;215.0;0.88;0.85;-0.59;22;41.6;11.8;-931.0;10;21;20;3.1;13;14;10;17;1;13;17;11;38;2.9;1.01;1.5;0;2025;2;8
5;2;21;8;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;15.0;8.0;7.0;31.9;189.0;215.0;0.88;0.85;-0.59;22;41.6;11.8;-931.0;10;21;20;3.1;13;14;10;17;1;13;17;11;38;2.9;1.01;1.5;0;2025;2;8
6;1;44;35;1;13.0;9.0;4.0;31.7;196.0;145.0;1.35;0.82;1.29;97;61.7;7.6;1092.0;36;23;23;5.8;10;15;27;29;1;30;34;31;57;3.53;1.37;1.38;13.0;7.0;6.0;33.9;182.0;174.0;1.05;0.81;-0.27;53;48.9;5.0;-273.0;26;18;11;4.0;12;31;23;29;3;22;24;11;48;3.65;1.7;1.47;0;2025;2;8
6;2;44;35;1;13.0;9.0;4.0;31.7;196.0;145.0;1.35;0.82;1.29;97;61.7;7.6;1092.0;36;23;23;5.8;10;15;27;29;1;30;34;31;57;3.53;1.37;1.38;13.0;7.0;6.0;33.9;182.0;174.0;1.05;0.81;-0.27;53;48.9;5.0;-273.0;26;18;11;4.0;12;31;23;29;3;22;24;11;48;3.65;1.7;1.47;0;2025;2;8
7;1;35;36;1;11.0;5.0;6.0;34.5;149.0;153.0;0.97;0.8;-0.49;54;45.3;0.2;-582.0;26;16;6;3.9;17;31;25;26;3;23;23;15;42;3.63;1.69;1.47;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;7
7;2;35;36;1;11.0;5.0;6.0;34.5;149.0;153.0;0.97;0.8;-0.49;54;45.3;0.2;-582.0;26;16;6;3.9;17;31;25;26;3;23;23;15;42;3.63;1.69;1.47;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;7
8;1;6;7;1;13.0;6.0;7.0;31.6;154.0;194.0;0.79;0.85;-0.92;29;37.5;8.6;-1289.0;17;19;14;3.1;18;9;12;18;1;13;18;13;33;2.85;1.0;1.49;13.0;4.0;9.0;32.9;140.0;167.0;0.84;0.72;-0.46;39;39.9;-9.2;-296.0;17;8;19;2.5;8;22;11;8;1;6;6;18;13;3.45;1.41;1.43;0;2025;2;7
8;2;6;7;1;13.0;6.0;7.0;31.6;154.0;194.0;0.79;0.85;-0.92;29;37.5;8.6;-1289.0;17;19;14;3.1;18;9;12;18;1;13;18;13;33;2.85;1.0;1.49;13.0;4.0;9.0;32.9;140.0;167.0;0.84;0.72;-0.46;39;39.9;-9.2;-296.0;17;8;19;2.5;8;22;11;8;1;6;6;18;13;3.45;1.41;1.43;0;2025;2;7
9;1;35;2;1;9.0;3.0;6.0;35.8;111.0;139.0;0.8;0.78;-0.86;24;40.0;-6.7;-1061.0;20;15;2;3.1;23;25;19;27;3;24;20;13;37;3.7;1.7;1.45;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;2
9;2;35;2;1;9.0;3.0;6.0;35.8;111.0;139.0;0.8;0.78;-0.86;24;40.0;-6.7;-1061.0;20;15;2;3.1;23;25;19;27;3;24;20;13;37;3.7;1.7;1.45;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;2
10;1;36;11;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;11.0;8.0;3.0;31.4;178.0;106.0;1.68;0.82;0.66;80;55.4;17.3;696.0;5;17;30;4.3;28;22;6;23;0;16;24;16;51;3.15;1.31;1.53;0;2025;2;1
10;2;36;11;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;11.0;8.0;3.0;31.4;178.0;106.0;1.68;0.82;0.66;80;55.4;17.3;696.0;5;17;30;4.3;28;22;6;23;0;16;24;16;51;3.15;1.31;1.53;0;2025;2;1
10;3;36;11;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;11.0;8.0;3.0;31.4;178.0;106.0;1.68;0.82;0.66;80;55.4;17.3;696.0;5;17;30;4.3;28;22;6;23;0;16;24;16;51;3.15;1.31;1.53;0;2025;2;1
11;1;44;21;1;10.0;7.0;3.0;30.7;144.0;114.0;1.26;0.83;1.64;101;67.9;2.1;1644.0;35;27;30;6.5;14;21;28;34;1;32;35;37;55;3.44;1.33;1.33;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;1
11;2;44;21;1;10.0;7.0;3.0;30.7;144.0;114.0;1.26;0.83;1.64;101;67.9;2.1;1644.0;35;27;30;6.5;14;21;28;34;1;32;35;37;55;3.44;1.33;1.33;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;1
11;3;44;21;0;10.0;7.0;3.0;30.7;144.0;114.0;1.26;0.83;1.64;101;67.9;2.1;1644.0;35;27;30;6.5;14;21;28;34;1;32;35;37;55;3.44;1.33;1.33;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;2;1
12;1;6;22;0;11.0;6.0;5.0;31.7;135.0;147.0;0.92;0.81;-0.72;7;38.5;16.0;-1142.0;16;25;18;3.2;17;10;6;20;1;19;24;15;36;2.83;1.0;1.52;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;31
12;2;6;22;0;11.0;6.0;5.0;31.7;135.0;147.0;0.92;0.81;-0.72;7;38.5;16.0;-1142.0;16;25;18;3.2;17;10;6;20;1;19;24;15;36;2.83;1.0;1.52;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;31
14;1;5;26;1;10.0;3.0;7.0;33.1;118.0;134.0;0.88;0.76;-0.28;38;43.5;-13.5;-130.0;18;10;15;2.6;9;26;17;13;1;4;5;22;12;3.43;1.42;1.41;10.0;5.0;5.0;31.4;135.0;164.0;0.82;0.95;-1.1;30;38.2;11.8;-1437.0;7;6;6;2.8;14;8;16;32;-1;13;16;10;41;3.36;1.34;1.41;0;2025;1;31
14;2;5;26;0;10.0;3.0;7.0;33.1;118.0;134.0;0.88;0.76;-0.28;38;43.5;-13.5;-130.0;18;10;15;2.6;9;26;17;13;1;4;5;22;12;3.43;1.42;1.41;10.0;5.0;5.0;31.4;135.0;164.0;0.82;0.95;-1.1;30;38.2;11.8;-1437.0;7;6;6;2.8;14;8;16;32;-1;13;16;10;41;3.36;1.34;1.41;0;2025;1;31
14;3;5;26;0;10.0;3.0;7.0;33.1;118.0;134.0;0.88;0.76;-0.28;38;43.5;-13.5;-130.0;18;10;15;2.6;9;26;17;13;1;4;5;22;12;3.43;1.42;1.41;10.0;5.0;5.0;31.4;135.0;164.0;0.82;0.95;-1.1;30;38.2;11.8;-1437.0;7;6;6;2.8;14;8;16;32;-1;13;16;10;41;3.36;1.34;1.41;0;2025;1;31
15;1;25;36;1;8.0;3.0;5.0;30.2;96.0;135.0;0.71;0.96;-1.45;40;35.4;2.1;-1712.0;4;7;3;2.1;13;11;17;31;-1;7;8;13;39;3.24;1.26;1.32;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;26
15;2;25;36;1;8.0;3.0;5.0;30.2;96.0;135.0;0.71;0.96;-1.45;40;35.4;2.1;-1712.0;4;7;3;2.1;13;11;17;31;-1;7;8;13;39;3.24;1.26;1.32;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;26
16;1;44;35;1;8.0;5.0;3.0;31.0;117.0;99.0;1.18;0.86;1.47;91;66.2;-3.7;1527.0;34;24;27;6.4;19;25;32;40;1;29;33;36;52;3.46;1.36;1.26;7.0;3.0;4.0;37.5;96.0;112.0;0.86;0.79;-0.52;48;44.3;-1.4;-761.0;27;25;3;2.9;10;19;13;22;3;25;25;10;45;3.78;1.73;1.54;0;2025;1;26
16;2;44;35;1;8.0;5.0;3.0;31.0;117.0;99.0;1.18;0.86;1.47;91;66.2;-3.7;1527.0;34;24;27;6.4;19;25;32;40;1;29;33;36;52;3.46;1.36;1.26;7.0;3.0;4.0;37.5;96.0;112.0;0.86;0.79;-0.52;48;44.3;-1.4;-761.0;27;25;3;2.9;10;19;13;22;3;25;25;10;45;3.78;1.73;1.54;0;2025;1;26
17;1;20;7;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;8.0;3.0;5.0;34.3;110.0;101.0;1.09;0.77;0.08;4;50.1;-12.6;114.0;16;9;21;2.5;8;17;24;18;1;7;7;21;20;3.56;1.47;1.45;0;2025;1;25
17;2;20;7;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;8.0;3.0;5.0;34.3;110.0;101.0;1.09;0.77;0.08;4;50.1;-12.6;114.0;16;9;21;2.5;8;17;24;18;1;7;7;21;20;3.56;1.47;1.45;0;2025;1;25
18;1;21;11;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;8.0;6.0;2.0;29.6;136.0;77.0;1.77;0.9;0.8;84;55.2;19.8;761.0;2;20;33;4.0;29;23;2;18;0;12;22;16;57;3.13;1.3;1.56;0;2025;1;25
18;2;21;11;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;8.0;6.0;2.0;29.6;136.0;77.0;1.77;0.9;0.8;84;55.2;19.8;761.0;2;20;33;4.0;29;23;2;18;0;12;22;16;57;3.13;1.3;1.56;0;2025;1;25
18;3;21;11;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;8.0;6.0;2.0;29.6;136.0;77.0;1.77;0.9;0.8;84;55.2;19.8;761.0;2;20;33;4.0;29;23;2;18;0;12;22;16;57;3.13;1.3;1.56;0;2025;1;25
19;1;44;26;1;5.0;3.0;2.0;30.3;69.0;65.0;1.06;0.87;1.06;79;58.5;1.5;607.0;32;22;15;6.4;14;12;1;47;1;27;33;36;55;3.34;1.33;1.19;5.0;2.0;3.0;29.0;62.0;87.0;0.71;1.03;-1.01;30;43.9;-3.9;-903.0;10;6;6;2.2;9;20;22;32;-1;13;10;11;47;3.29;1.27;1.29;0;2025;1;24
19;2;44;26;1;5.0;3.0;2.0;30.3;69.0;65.0;1.06;0.87;1.06;79;58.5;1.5;607.0;32;22;15;6.4;14;12;1;47;1;27;33;36;55;3.34;1.33;1.19;5.0;2.0;3.0;29.0;62.0;87.0;0.71;1.03;-1.01;30;43.9;-3.9;-903.0;10;6;6;2.2;9;20;22;32;-1;13;10;11;47;3.29;1.27;1.29;0;2025;1;24
19;3;44;26;0;5.0;3.0;2.0;30.3;69.0;65.0;1.06;0.87;1.06;79;58.5;1.5;607.0;32;22;15;6.4;14;12;1;47;1;27;33;36;55;3.34;1.33;1.19;5.0;2.0;3.0;29.0;62.0;87.0;0.71;1.03;-1.01;30;43.9;-3.9;-903.0;10;6;6;2.2;9;20;22;32;-1;13;10;11;47;3.29;1.27;1.29;0;2025;1;24
20;1;6;2;1;8.0;4.0;4.0;32.2;85.0;118.0;0.72;0.79;-1.18;32;33.9;16.1;-1550.0;11;24;14;2.9;13;11;12;15;1;21;25;11;24;2.85;1.03;1.52;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;24
20;2;6;2;1;8.0;4.0;4.0;32.2;85.0;118.0;0.72;0.79;-1.18;32;33.9;16.1;-1550.0;11;24;14;2.9;13;11;12;15;1;21;25;11;24;2.85;1.03;1.52;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;24
20;3;6;2;0;8.0;4.0;4.0;32.2;85.0;118.0;0.72;0.79;-1.18;32;33.9;16.1;-1550.0;11;24;14;2.9;13;11;12;15;1;21;25;11;24;2.85;1.03;1.52;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;0;2025;1;24
