"tournament","date","Team","GP","W","L","AGT","K","D","KD","CKPM","GPR","GSPD","EGR","MLR","GD15","FB%","FT%","F3T%","PPG","HLD%","GRB%","FD%","DRG%","ELD%","FBN%","BN%","LNE%","JNG%","WPM","CWPM","WCPM"
"LEC 2025 Summer","2025-08-09","GiantX",8,4,4,31.5,108,93,1.16,0.8,0.15,"5.4%",63.6,-13.6,772,"88%","38%","50%",3.1,"50%","63%","75%","56%","100%","50%","60%","49.9%","49.1%",3.57,1.39,1.64
"LEC 2025 Summer","2025-08-09","Karmine Corp",5,4,1,30.4,85,41,2.07,0.83,1.35,"8.4%",51.8,28.2,234,"40%","80%","80%",4.6,"60%","53%","40%","68%",,"60%","60%","51.1%","54.2%",3.38,1.21,1.53
"LEC 2025 Summer","2025-08-09","Movistar KOI",3,2,1,31.8,34,45,0.76,0.83,-0.45,"-4.4%",47.2,19.5,-428,"0%","100%","67%",3.7,"67%","33%","67%","58%","0%","67%","50%","51.4%","50.7%",3.47,1.04,1.3
"LEC 2025 Summer","2025-08-09","Natus Vincere",2,0,2,26.9,10,37,0.27,0.87,-2.58,"-16.5%",16.6,-16.6,-2427,"50%","0%","0%",2.5,"50%","33%","0%","0%",,"0%","0%","47.2%","46.4%",2.9,0.81,1
"LEC 2025 Summer","2025-08-09","SK Gaming",4,0,4,32,36,66,0.55,0.8,-1.42,"-7.5%",33.7,-33.7,-1241,"25%","25%","25%",1.5,"25%","50%","75%","41%",,"0%","0%","49.5%","47.8%",3.54,1.39,1.44
"LEC 2025 Summer","2025-08-09","Team BDS",2,2,0,35.1,40,24,1.67,0.91,1.11,"7.5%",55.9,44.1,631,"50%","50%","50%",5.5,"50%","83%","0%","44%",,"100%","100%","50.7%","48.2%",3.47,1.14,1.91
"LEC 2025 Summer","2025-08-09","Team Heretics",5,1,4,30.3,39,80,0.49,0.79,-1.46,"-8.4%",34.3,-14.3,-1572,"20%","40%","40%",3.2,"20%","53%","80%","50%",,"40%","40%","50.3%","48.6%",3.36,1.19,1.57
"LEC 2025 Summer","2025-08-09","Team Vitality",2,0,2,29.2,11,32,0.34,0.74,-1.07,"-19.6%",28.7,-28.7,-605,"0%","0%","0%",4.5,"0%","33%","0%","13%",,"0%","0%","48.7%","45.7%",3.34,1.33,1.58
"LEC 2025 Summer","2025-08-10","Fnatic",7,6,1,30.3,98,59,1.66,0.74,1.27,"6.8%",65.3,20.4,1184,"86%","71%","71%",4.1,"86%","38%","29%","64%","100%","57%","71%","50.3%","53.5%",3.42,1.24,1.53
"LEC 2025 Summer","2025-08-10","G2 Esports",2,2,0,29.2,37,5,7.4,0.72,3.07,"19.9%",90.6,9.4,2855,"100%","100%","100%",5.5,"100%","67%","50%","63%",,"100%","100%","50.0%","59.2%",3.37,1.28,1.78
"LEC 2025 Summer","2025-08-10","GiantX",8,4,4,31.5,108,93,1.16,0.8,0.15,"5.4%",63.6,-13.6,772,"88%","38%","50%",3.1,"50%","63%","75%","56%","100%","50%","60%","49.9%","49.1%",3.57,1.39,1.64
"LEC 2025 Summer","2025-08-10","Karmine Corp",8,6,2,32.1,127,73,1.74,0.78,0.82,"4.2%",50.2,24.8,121,"50%","50%","63%",4,"50%","63%","38%","62%",,"63%","67%","49.9%","49.7%",3.41,1.21,1.54
"LEC 2025 Summer","2025-08-10","Movistar KOI",6,3,3,33.4,66,87,0.76,0.76,-0.24,"-0.9%",49.8,0.2,-180,"17%","100%","67%",3.8,"67%","28%","67%","52%","0%","50%","38%","51.7%","54.2%",3.49,1.07,1.45
"LEC 2025 Summer","2025-08-10","Natus Vincere",2,0,2,26.9,10,37,0.27,0.87,-2.58,"-16.5%",16.6,-16.6,-2427,"50%","0%","0%",2.5,"50%","33%","0%","0%",,"0%","0%","47.2%","46.4%",2.9,0.81,1
"LEC 2025 Summer","2025-08-10","SK Gaming",4,0,4,32,36,66,0.55,0.8,-1.42,"-7.5%",33.7,-33.7,-1241,"25%","25%","25%",1.5,"25%","50%","75%","41%",,"0%","0%","49.5%","47.8%",3.54,1.39,1.44
"LEC 2025 Summer","2025-08-10","Team BDS",4,2,2,32.9,53,53,1,0.81,-0.34,"-3.7%",38.8,11.2,-295,"25%","25%","25%",3.8,"25%","58%","25%","29%","0%","50%","60%","49.6%","43.2%",3.6,1.19,1.59
"LEC 2025 Summer","2025-08-10","Team Heretics",5,1,4,30.3,39,80,0.49,0.79,-1.46,"-8.4%",34.3,-14.3,-1572,"20%","40%","40%",3.2,"20%","53%","80%","50%",,"40%","40%","50.3%","48.6%",3.36,1.19,1.57
"LEC 2025 Summer","2025-08-10","Team Vitality",2,0,2,29.2,11,32,0.34,0.74,-1.07,"-19.6%",28.7,-28.7,-605,"0%","0%","0%",4.5,"0%","33%","0%","13%",,"0%","0%","48.7%","45.7%",3.34,1.33,1.58
"LCK 2025 Rounds 3-5","2025-07-23","Dplus KIA",3,1,2,31.6,25,48,0.52,0.77,0,"-2.3%",57.1,-23.8,566,"33%","33%","33%",2.7,"33%","22%","33%","38%",,"33%","33%","50.6%","50.4%",3.3,1.26,1.52
"LCK 2025 Rounds 3-5","2025-07-23","Gen.G",2,2,0,35.9,43,24,1.79,0.93,1.24,"7.1%",56.4,43.6,1131,"50%","50%","50%",6,"50%","50%","0%","55%",,"50%","67%","51.6%","48.6%",3.64,1.28,1.78
"LCK 2025 Rounds 3-5","2025-07-23","Hanwha Life Esports",2,0,2,35.9,24,43,0.56,0.93,-1.24,"-7.1%",43.6,-43.6,-1131,"50%","50%","50%",2.5,"50%","50%","100%","45%",,"50%","33%","48.4%","51.4%",3.64,1.42,1.46
"LCK 2025 Rounds 3-5","2025-07-23","OKSavingsBank BRION",3,2,1,31.6,48,25,1.92,0.77,0,"2.3%",42.9,23.8,-566,"67%","67%","67%",2.3,"67%","78%","67%","62%",,"67%","67%","49.4%","49.6%",3.57,1.37,1.64
"LCK 2025 Rounds 3-5","2025-07-24","BNK FEARX",2,2,0,29.3,27,20,1.35,0.8,-0.55,"5.1%",26.9,73.1,-1216,"50%","50%","0%",4.5,"0%","50%","50%","57%",,"100%","100%","51.1%","49.8%",3.75,1.3,1.58
"LCK 2025 Rounds 3-5","2025-07-24","DN Freecs",2,0,2,29.3,20,27,0.74,0.8,0.55,"-5.1%",73.1,-73.1,1216,"50%","50%","100%",4.5,"100%","50%","50%","43%",,"0%","0%","48.9%","50.2%",3.44,1.41,1.59
"LCK 2025 Rounds 3-5","2025-07-24","Dplus KIA",3,1,2,31.6,25,48,0.52,0.77,0,"-2.3%",57.1,-23.8,566,"33%","33%","33%",2.7,"33%","22%","33%","38%",,"33%","33%","50.6%","50.4%",3.3,1.26,1.52
"LCK 2025 Rounds 3-5","2025-07-24","Gen.G",2,2,0,35.9,43,24,1.79,0.93,1.24,"7.1%",56.4,43.6,1131,"50%","50%","50%",6,"50%","50%","0%","55%",,"50%","67%","51.6%","48.6%",3.64,1.28,1.78
"LCK 2025 Rounds 3-5","2025-07-24","Hanwha Life Esports",2,0,2,35.9,24,43,0.56,0.93,-1.24,"-7.1%",43.6,-43.6,-1131,"50%","50%","50%",2.5,"50%","50%","100%","45%",,"50%","33%","48.4%","51.4%",3.64,1.42,1.46
"LCK 2025 Rounds 3-5","2025-07-24","KT Rolster",2,2,0,34.2,49,25,1.96,1.08,0.92,"2.3%",56.5,43.5,457,"0%","50%","50%",5,"0%","67%","50%","67%",,"50%","67%","49.4%","59.3%",3.72,1.43,1.47
"LCK 2025 Rounds 3-5","2025-07-24","Nongshim RedForce",2,0,2,34.2,25,49,0.51,1.08,-0.92,"-2.3%",43.5,-43.5,-457,"100%","50%","50%",3.5,"100%","33%","50%","33%",,"0%","33%","50.6%","40.7%",3.89,1.63,1.32
"LCK 2025 Rounds 3-5","2025-07-24","OKSavingsBank BRION",3,2,1,31.6,48,25,1.92,0.77,0,"2.3%",42.9,23.8,-566,"67%","67%","67%",2.3,"67%","78%","67%","62%",,"67%","67%","49.4%","49.6%",3.57,1.37,1.64
"LCK 2025 Rounds 3-5","2025-07-25","BNK FEARX",2,2,0,29.3,27,20,1.35,0.8,-0.55,"5.1%",26.9,73.1,-1216,"50%","50%","0%",4.5,"0%","50%","50%","57%",,"100%","100%","51.1%","49.8%",3.75,1.3,1.58
"LCK 2025 Rounds 3-5","2025-07-25","DN Freecs",2,0,2,29.3,20,27,0.74,0.8,0.55,"-5.1%",73.1,-73.1,1216,"50%","50%","100%",4.5,"100%","50%","50%","43%",,"0%","0%","48.9%","50.2%",3.44,1.41,1.59
"LCK 2025 Rounds 3-5","2025-07-25","Dplus KIA",3,1,2,31.6,25,48,0.52,0.77,0,"-2.3%",57.1,-23.8,566,"33%","33%","33%",2.7,"33%","22%","33%","38%",,"33%","33%","50.6%","50.4%",3.3,1.26,1.52
"LCK 2025 Rounds 3-5","2025-07-25","DRX",3,1,2,33.9,35,50,0.7,0.84,-0.39,"3.0%",43.4,-10.1,-518,"67%","0%","67%",1,"33%","67%","67%","40%",,"100%","75%","50.4%","45.5%",3.57,1.26,1.71
"LCK 2025 Rounds 3-5","2025-07-25","Gen.G",5,3,2,32,85,75,1.13,1,0.22,"2.7%",42.2,17.8,-21,"60%","20%","40%",5.2,"20%","47%","40%","48%",,"20%","40%","51.1%","48.2%",3.57,1.24,1.61
"LCK 2025 Rounds 3-5","2025-07-25","Hanwha Life Esports",2,0,2,35.9,24,43,0.56,0.93,-1.24,"-7.1%",43.6,-43.6,-1131,"50%","50%","50%",2.5,"50%","50%","100%","45%",,"50%","33%","48.4%","51.4%",3.64,1.42,1.46
"LCK 2025 Rounds 3-5","2025-07-25","KT Rolster",2,2,0,34.2,49,25,1.96,1.08,0.92,"2.3%",56.5,43.5,457,"0%","50%","50%",5,"0%","67%","50%","67%",,"50%","67%","49.4%","59.3%",3.72,1.43,1.47
"LCK 2025 Rounds 3-5","2025-07-25","Nongshim RedForce",2,0,2,34.2,25,49,0.51,1.08,-0.92,"-2.3%",43.5,-43.5,-457,"100%","50%","50%",3.5,"100%","33%","50%","33%",,"0%","33%","50.6%","40.7%",3.89,1.63,1.32
"LCK 2025 Rounds 3-5","2025-07-25","OKSavingsBank BRION",6,4,2,32.7,98,60,1.63,0.8,0.2,"-0.3%",49.7,16.9,-24,"50%","83%","50%",2.8,"67%","56%","50%","61%",,"33%","43%","49.5%","52.1%",3.49,1.37,1.6
"LCK 2025 Rounds 3-5","2025-07-25","T1",3,2,1,29.4,51,42,1.21,1.05,0.61,"0.2%",67.3,-0.6,789,"33%","100%","67%",6,"100%","56%","33%","57%",,"67%","100%","49.3%","52.0%",3.56,1.31,1.24
"LCK 2025 Rounds 3-5","2025-07-26","BNK FEARX",4,2,2,32.8,48,59,0.81,0.82,-1.01,"-3.2%",39.3,10.7,-916,"75%","25%","0%",3,"25%","67%","75%","63%","0%","50%","50%","49.8%","48.5%",3.62,1.34,1.63
"LCK 2025 Rounds 3-5","2025-07-26","DN Freecs",2,0,2,29.3,20,27,0.74,0.8,0.55,"-5.1%",73.1,-73.1,1216,"50%","50%","100%",4.5,"100%","50%","50%","43%",,"0%","0%","48.9%","50.2%",3.44,1.41,1.59
"LCK 2025 Rounds 3-5","2025-07-26","Dplus KIA",5,3,2,33.5,64,69,0.93,0.79,0.59,"3.2%",53.6,6.4,586,"20%","60%","60%",3,"40%","20%","20%","36%","100%","60%","60%","50.9%","51.4%",3.39,1.27,1.58
"LCK 2025 Rounds 3-5","2025-07-26","DRX",3,1,2,33.9,35,50,0.7,0.84,-0.39,"3.0%",43.4,-10.1,-518,"67%","0%","67%",1,"33%","67%","67%","40%",,"100%","75%","50.4%","45.5%",3.57,1.26,1.71
"LCK 2025 Rounds 3-5","2025-07-26","Gen.G",5,3,2,32,85,75,1.13,1,0.22,"2.7%",42.2,17.8,-21,"60%","20%","40%",5.2,"20%","47%","40%","48%",,"20%","40%","51.1%","48.2%",3.57,1.24,1.61
"LCK 2025 Rounds 3-5","2025-07-26","Hanwha Life Esports",4,2,2,34.3,63,63,1,0.92,0.12,"0.7%",57.3,-7.3,-40,"50%","75%","75%",2.8,"75%","50%","75%","59%",,"75%","60%","50.2%","53.1%",3.67,1.44,1.66
"LCK 2025 Rounds 3-5","2025-07-26","KT Rolster",4,2,2,33.4,69,64,1.08,0.99,-0.31,"-3.1%",42.8,7.2,-297,"25%","25%","25%",4,"0%","58%","50%","45%",,"25%","40%","48.7%","52.2%",3.62,1.44,1.46
"LCK 2025 Rounds 3-5","2025-07-26","Nongshim RedForce",2,0,2,34.2,25,49,0.51,1.08,-0.92,"-2.3%",43.5,-43.5,-457,"100%","50%","50%",3.5,"100%","33%","50%","33%",,"0%","33%","50.6%","40.7%",3.89,1.63,1.32
"LCK 2025 Rounds 3-5","2025-07-26","OKSavingsBank BRION",6,4,2,32.7,98,60,1.63,0.8,0.2,"-0.3%",49.7,16.9,-24,"50%","83%","50%",2.8,"67%","56%","50%","61%",,"33%","43%","49.5%","52.1%",3.49,1.37,1.6
"LCK 2025 Rounds 3-5","2025-07-26","T1",3,2,1,29.4,51,42,1.21,1.05,0.61,"0.2%",67.3,-0.6,789,"33%","100%","67%",6,"100%","56%","33%","57%",,"67%","100%","49.3%","52.0%",3.56,1.31,1.24
"LCK 2025 Rounds 3-5","2025-07-27","BNK FEARX",4,2,2,32.8,48,59,0.81,0.82,-1.01,"-3.2%",39.3,10.7,-916,"75%","25%","0%",3,"25%","67%","75%","63%","0%","50%","50%","49.8%","48.5%",3.62,1.34,1.63
"LCK 2025 Rounds 3-5","2025-07-27","DN Freecs",4,1,3,33.4,51,49,1.04,0.75,0.8,"1.2%",61.7,-36.7,493,"50%","75%","100%",4,"50%","33%","50%","47%","100%","0%","0%","49.4%","51.0%",3.6,1.46,1.6
"LCK 2025 Rounds 3-5","2025-07-27","Dplus KIA",5,3,2,33.5,64,69,0.93,0.79,0.59,"3.2%",53.6,6.4,586,"20%","60%","60%",3,"40%","20%","20%","36%","100%","60%","60%","50.9%","51.4%",3.39,1.27,1.58
"LCK 2025 Rounds 3-5","2025-07-27","DRX",6,3,3,35.4,73,86,0.85,0.75,-0.15,"1.8%",48.6,1.4,-141,"67%","17%","50%",1.8,"67%","72%","67%","50%","0%","100%","86%","50.2%","48.9%",3.46,1.25,1.73
"LCK 2025 Rounds 3-5","2025-07-27","Gen.G",5,3,2,32,85,75,1.13,1,0.22,"2.7%",42.2,17.8,-21,"60%","20%","40%",5.2,"20%","47%","40%","48%",,"20%","40%","51.1%","48.2%",3.57,1.24,1.61
"LCK 2025 Rounds 3-5","2025-07-27","Hanwha Life Esports",4,2,2,34.3,63,63,1,0.92,0.12,"0.7%",57.3,-7.3,-40,"50%","75%","75%",2.8,"75%","50%","75%","59%",,"75%","60%","50.2%","53.1%",3.67,1.44,1.66
"LCK 2025 Rounds 3-5","2025-07-27","KT Rolster",4,2,2,33.4,69,64,1.08,0.99,-0.31,"-3.1%",42.8,7.2,-297,"25%","25%","25%",4,"0%","58%","50%","45%",,"25%","40%","48.7%","52.2%",3.62,1.44,1.46
"LCK 2025 Rounds 3-5","2025-07-27","Nongshim RedForce",4,0,4,31.9,43,82,0.52,0.98,-0.78,"-0.9%",47.1,-47.1,-15,"50%","50%","25%",2.5,"50%","44%","25%","38%",,"25%","40%","49.4%","46.2%",3.62,1.45,1.35
"LCK 2025 Rounds 3-5","2025-07-27","OKSavingsBank BRION",6,4,2,32.7,98,60,1.63,0.8,0.2,"-0.3%",49.7,16.9,-24,"50%","83%","50%",2.8,"67%","56%","50%","61%",,"33%","43%","49.5%","52.1%",3.49,1.37,1.6
"LCK 2025 Rounds 3-5","2025-07-27","T1",5,4,1,29.5,84,60,1.4,0.98,0.61,"-0.1%",60,20,303,"60%","80%","80%",4.6,"100%","50%","60%","57%",,"60%","75%","50.3%","50.5%",3.65,1.34,1.24
"LCK 2025 Rounds 3-5","2025-07-27","unknown team",1,0,1,35.8,5,16,0.31,0.59,-2.34,"-17.0%",37.9,-37.9,-248,"0%","0%","0%",3,"0%","33%","0%","20%",,"0%","0%","50.4%","39.1%",3.3,1.42,1.48
"LCK 2025 Rounds 3-5","2025-07-30","BNK FEARX",4,2,2,32.8,48,59,0.81,0.82,-1.01,"-3.2%",39.3,10.7,-916,"75%","25%","0%",3,"25%","67%","75%","63%","0%","50%","50%","49.8%","48.5%",3.62,1.34,1.63
"LCK 2025 Rounds 3-5","2025-07-30","DN Freecs",4,1,3,33.4,51,49,1.04,0.75,0.8,"1.2%",61.7,-36.7,493,"50%","75%","100%",4,"50%","33%","50%","47%","100%","0%","0%","49.4%","51.0%",3.6,1.46,1.6
"LCK 2025 Rounds 3-5","2025-07-30","Dplus KIA",8,5,3,37.3,106,113,0.94,0.73,0.3,"2.4%",54.5,8,308,"13%","63%","63%",3,"38%","21%","38%","48%","33%","63%","50%","50.9%","51.6%",3.35,1.27,1.65
"LCK 2025 Rounds 3-5","2025-07-30","DRX",9,4,5,38.1,117,128,0.91,0.71,-0.06,"0.8%",47.1,-2.7,-42,"78%","22%","44%",1.4,"67%","74%","56%","46%","50%","78%","71%","49.9%","48.7%",3.39,1.24,1.68
"LCK 2025 Rounds 3-5","2025-07-30","Gen.G",5,3,2,32,85,75,1.13,1,0.22,"2.7%",42.2,17.8,-21,"60%","20%","40%",5.2,"20%","47%","40%","48%",,"20%","40%","51.1%","48.2%",3.57,1.24,1.61
"LCK 2025 Rounds 3-5","2025-07-30","Hanwha Life Esports",4,2,2,34.3,63,63,1,0.92,0.12,"0.7%",57.3,-7.3,-40,"50%","75%","75%",2.8,"75%","50%","75%","59%",,"75%","60%","50.2%","53.1%",3.67,1.44,1.66
"LCK 2025 Rounds 3-5","2025-07-30","KT Rolster",6,2,4,31.3,85,109,0.78,1.03,-1.01,"-8.2%",33.1,0.2,-1049,"33%","17%","17%",3.2,"0%","67%","33%","32%",,"17%","33%","48.7%","47.5%",3.51,1.33,1.38
"LCK 2025 Rounds 3-5","2025-07-30","Nongshim RedForce",4,0,4,31.9,43,82,0.52,0.98,-0.78,"-0.9%",47.1,-47.1,-15,"50%","50%","25%",2.5,"50%","44%","25%","38%",,"25%","40%","49.4%","46.2%",3.62,1.45,1.35
"LCK 2025 Rounds 3-5","2025-07-30","OKSavingsBank BRION",6,4,2,32.7,98,60,1.63,0.8,0.2,"-0.3%",49.7,16.9,-24,"50%","83%","50%",2.8,"67%","56%","50%","61%",,"33%","43%","49.5%","52.1%",3.49,1.37,1.6
"LCK 2025 Rounds 3-5","2025-07-30","T1",7,6,1,28.8,129,76,1.7,1.02,1.19,"5.3%",67.5,18.2,945,"57%","86%","86%",5,"100%","39%","71%","69%",,"57%","80%","50.6%","53.8%",3.64,1.33,1.31
"LCK 2025 Rounds 3-5","2025-07-30","unknown team",1,0,1,35.8,5,16,0.31,0.59,-2.34,"-17.0%",37.9,-37.9,-248,"0%","0%","0%",3,"0%","33%","0%","20%",,"0%","0%","50.4%","39.1%",3.3,1.42,1.48
"LCK 2025 Rounds 3-5","2025-07-31","BNK FEARX",6,4,2,33.7,95,91,1.04,0.92,-0.51,"0.4%",36,30.7,-965,"67%","17%","17%",2.8,"17%","61%","67%","63%","0%","50%","67%","50.0%","49.4%",3.74,1.42,1.71
"LCK 2025 Rounds 3-5","2025-07-31","DN Freecs",4,1,3,33.4,51,49,1.04,0.75,0.8,"1.2%",61.7,-36.7,493,"50%","75%","100%",4,"50%","33%","50%","47%","100%","0%","0%","49.4%","51.0%",3.6,1.46,1.6
"LCK 2025 Rounds 3-5","2025-07-31","Dplus KIA",8,5,3,37.3,106,113,0.94,0.73,0.3,"2.4%",54.5,8,308,"13%","63%","63%",3,"38%","21%","38%","48%","33%","63%","50%","50.9%","51.6%",3.35,1.27,1.65
"LCK 2025 Rounds 3-5","2025-07-31","DRX",9,4,5,38.1,117,128,0.91,0.71,-0.06,"0.8%",47.1,-2.7,-42,"78%","22%","44%",1.4,"67%","74%","56%","46%","50%","78%","71%","49.9%","48.7%",3.39,1.24,1.68
"LCK 2025 Rounds 3-5","2025-07-31","Gen.G",5,3,2,32,85,75,1.13,1,0.22,"2.7%",42.2,17.8,-21,"60%","20%","40%",5.2,"20%","47%","40%","48%",,"20%","40%","51.1%","48.2%",3.57,1.24,1.61
"LCK 2025 Rounds 3-5","2025-07-31","Hanwha Life Esports",6,4,2,32.3,116,79,1.47,1.01,0.91,"6.1%",68.4,-1.7,1213,"50%","83%","83%",3.7,"83%","33%","83%","69%",,"83%","71%","51.0%","54.3%",3.68,1.35,1.68
"LCK 2025 Rounds 3-5","2025-07-31","KT Rolster",6,2,4,31.3,85,109,0.78,1.03,-1.01,"-8.2%",33.1,0.2,-1049,"33%","17%","17%",3.2,"0%","67%","33%","32%",,"17%","33%","48.7%","47.5%",3.51,1.33,1.38
"LCK 2025 Rounds 3-5","2025-07-31","Nongshim RedForce",6,0,6,30.7,59,135,0.44,1.05,-1.41,"-6.2%",34.6,-34.6,-1250,"50%","33%","17%",2.5,"33%","67%","17%","26%",,"17%","29%","48.7%","45.2%",3.55,1.39,1.29
"LCK 2025 Rounds 3-5","2025-07-31","OKSavingsBank BRION",8,4,4,33.5,130,107,1.21,0.89,0.04,"-2.1%",54.9,-4.9,248,"50%","88%","50%",2.6,"75%","54%","50%","54%",,"25%","33%","49.6%","51.2%",3.51,1.37,1.66
"LCK 2025 Rounds 3-5","2025-07-31","T1",7,6,1,28.8,129,76,1.7,1.02,1.19,"5.3%",67.5,18.2,945,"57%","86%","86%",5,"100%","39%","71%","69%",,"57%","80%","50.6%","53.8%",3.64,1.33,1.31
"LCK 2025 Rounds 3-5","2025-07-31","unknown team",1,0,1,35.8,5,16,0.31,0.59,-2.34,"-17.0%",37.9,-37.9,-248,"0%","0%","0%",3,"0%","33%","0%","20%",,"0%","0%","50.4%","39.1%",3.3,1.42,1.48
"LCK 2025 Rounds 3-5","2025-08-01","BNK FEARX",6,4,2,33.7,95,91,1.04,0.92,-0.51,"0.4%",36,30.7,-965,"67%","17%","17%",2.8,"17%","61%","67%","63%","0%","50%","67%","50.0%","49.4%",3.74,1.42,1.71
"LCK 2025 Rounds 3-5","2025-08-01","DN Freecs",6,1,5,33.2,66,96,0.69,0.81,-0.21,"-4.3%",49.4,-32.7,-183,"33%","67%","67%",5,"50%","56%","50%","42%","100%","0%","0%","49.2%","47.4%",3.45,1.38,1.45
"LCK 2025 Rounds 3-5","2025-08-01","Dplus KIA",10,7,3,36.4,153,128,1.2,0.77,0.66,"5.0%",58.6,11.4,553,"30%","60%","70%",3.5,"40%","17%","40%","51%","33%","70%","57%","50.9%","53.2%",3.33,1.29,1.63
"LCK 2025 Rounds 3-5","2025-08-01","DRX",9,4,5,38.1,117,128,0.91,0.71,-0.06,"0.8%",47.1,-2.7,-42,"78%","22%","44%",1.4,"67%","74%","56%","46%","50%","78%","71%","49.9%","48.7%",3.39,1.24,1.68
"LCK 2025 Rounds 3-5","2025-08-01","Gen.G",7,5,2,33,122,105,1.16,0.98,0.24,"2.4%",50.3,21.2,313,"71%","29%","43%",4.7,"29%","43%","43%","51%",,"29%","43%","51.5%","50.1%",3.53,1.23,1.66
"LCK 2025 Rounds 3-5","2025-08-01","Hanwha Life Esports",6,4,2,32.3,116,79,1.47,1.01,0.91,"6.1%",68.4,-1.7,1213,"50%","83%","83%",3.7,"83%","33%","83%","69%",,"83%","71%","51.0%","54.3%",3.68,1.35,1.68
"LCK 2025 Rounds 3-5","2025-08-01","KT Rolster",8,2,6,32.3,115,146,0.79,1.01,-0.81,"-6.6%",32.2,-7.2,-1073,"25%","25%","25%",3.3,"13%","67%","38%","34%",,"25%","38%","48.4%","46.9%",3.51,1.34,1.49
"LCK 2025 Rounds 3-5","2025-08-01","Nongshim RedForce",6,0,6,30.7,59,135,0.44,1.05,-1.41,"-6.2%",34.6,-34.6,-1250,"50%","33%","17%",2.5,"33%","67%","17%","26%",,"17%","29%","48.7%","45.2%",3.55,1.39,1.29
"LCK 2025 Rounds 3-5","2025-08-01","OKSavingsBank BRION",8,4,4,33.5,130,107,1.21,0.89,0.04,"-2.1%",54.9,-4.9,248,"50%","88%","50%",2.6,"75%","54%","50%","54%",,"25%","33%","49.6%","51.2%",3.51,1.37,1.66
"LCK 2025 Rounds 3-5","2025-08-01","T1",7,6,1,28.8,129,76,1.7,1.02,1.19,"5.3%",67.5,18.2,945,"57%","86%","86%",5,"100%","39%","71%","69%",,"57%","80%","50.6%","53.8%",3.64,1.33,1.31
"LCK 2025 Rounds 3-5","2025-08-01","unknown team",1,0,1,35.8,5,16,0.31,0.59,-2.34,"-17.0%",37.9,-37.9,-248,"0%","0%","0%",3,"0%","33%","0%","20%",,"0%","0%","50.4%","39.1%",3.3,1.42,1.48
"LCK 2025 Rounds 3-5","2025-08-02","BNK FEARX",9,5,4,33.1,149,156,0.96,1.02,-0.41,"-1.0%",38.5,17.1,-776,"56%","33%","33%",2.8,"22%","52%","56%","59%","0%","33%","44%","50.1%","49.5%",3.67,1.42,1.67
"LCK 2025 Rounds 3-5","2025-08-02","DN Freecs",6,1,5,33.2,66,96,0.69,0.81,-0.21,"-4.3%",49.4,-32.7,-183,"33%","67%","67%",5,"50%","56%","50%","42%","100%","0%","0%","49.2%","47.4%",3.45,1.38,1.45
"LCK 2025 Rounds 3-5","2025-08-02","Dplus KIA",10,7,3,36.4,153,128,1.2,0.77,0.66,"5.0%",58.6,11.4,553,"30%","60%","70%",3.5,"40%","17%","40%","51%","33%","70%","57%","50.9%","53.2%",3.33,1.29,1.63
"LCK 2025 Rounds 3-5","2025-08-02","DRX",12,6,6,36.6,182,182,1,0.83,0,"1.6%",49.5,0.5,68,"75%","25%","42%",1.8,"67%","72%","58%","47%","50%","83%","76%","49.8%","49.1%",3.38,1.27,1.63
"LCK 2025 Rounds 3-5","2025-08-02","Gen.G",7,5,2,33,122,105,1.16,0.98,0.24,"2.4%",50.3,21.2,313,"71%","29%","43%",4.7,"29%","43%","43%","51%",,"29%","43%","51.5%","50.1%",3.53,1.23,1.66
"LCK 2025 Rounds 3-5","2025-08-02","Hanwha Life Esports",8,4,4,32.8,137,119,1.15,0.98,0.25,"3.5%",57,-7,538,"38%","63%","63%",3.5,"63%","33%","63%","56%",,"75%","70%","50.6%","51.7%",3.69,1.38,1.65
"LCK 2025 Rounds 3-5","2025-08-02","KT Rolster",8,2,6,32.3,115,146,0.79,1.01,-0.81,"-6.6%",32.2,-7.2,-1073,"25%","25%","25%",3.3,"13%","67%","38%","34%",,"25%","38%","48.4%","46.9%",3.51,1.34,1.49
"LCK 2025 Rounds 3-5","2025-08-02","Nongshim RedForce",6,0,6,30.7,59,135,0.44,1.05,-1.41,"-6.2%",34.6,-34.6,-1250,"50%","33%","17%",2.5,"33%","67%","17%","26%",,"17%","29%","48.7%","45.2%",3.55,1.39,1.29
"LCK 2025 Rounds 3-5","2025-08-02","OKSavingsBank BRION",8,4,4,33.5,130,107,1.21,0.89,0.04,"-2.1%",54.9,-4.9,248,"50%","88%","50%",2.6,"75%","54%","50%","54%",,"25%","33%","49.6%","51.2%",3.51,1.37,1.66
"LCK 2025 Rounds 3-5","2025-08-02","T1",9,8,1,30.1,169,97,1.74,0.98,1.29,"5.1%",69.7,19.2,1065,"67%","89%","89%",4.6,"100%","46%","78%","72%",,"56%","63%","50.6%","54.4%",3.64,1.36,1.4
"LCK 2025 Rounds 3-5","2025-08-02","unknown team",1,0,1,35.8,5,16,0.31,0.59,-2.34,"-17.0%",37.9,-37.9,-248,"0%","0%","0%",3,"0%","33%","0%","20%",,"0%","0%","50.4%","39.1%",3.3,1.42,1.48
