vs  teamA   scoreA  scoreB  teamB   round   patch   date
JD Gaming vs FPX	JD Gaming	1   2	Funplus Phoenix	WEEK3	15.7	2025-04-14
RNG vs Ultra Prime	Ultra Prime	2   1	Royal Never Give Up	WEEK3	15.7	2025-04-14
AL vs WBG	Anyone s Legend	2   0	Weibo Gaming	WEEK2	15.7	2025-04-13
TT vs Top Esports	Top Esports	2   0	TT	WEEK2	15.7	2025-04-13
NIP vs Team WE	Ninjas in Pyjamas	2   0	Team WE	WEEK2	15.7	2025-04-13
BLG vs JD Gaming	Bilibili Gaming	0   2	JD Gaming	WEEK2	15.7	2025-04-12
TT vs IG	Invictus Gaming	2   1	TT	WEEK2	15.7	2025-04-12
FPX vs WBG	Funplus Phoenix	2   0	Weibo Gaming	WEEK2	15.7	2025-04-12
IG vs Top Esports	Invictus Gaming	2   1	Top Esports	WEEK2	15.7	2025-04-11
AL vs FPX	Anyone s Legend	2   1	Funplus Phoenix	WEEK2	15.7	2025-04-11
BLG vs AL	Bilibili Gaming	1   2	Anyone s Legend	WEEK2	15.7	2025-04-10
WBG vs TT	TT	0   2	Weibo Gaming	WEEK2	15.7	2025-04-10
Team WE vs JD Gaming	JD Gaming	2   0	Team WE	WEEK2	15.7	2025-04-09
LGD Gaming vs OMG	LGD Gaming	2   1	OMG	WEEK2	15.7	2025-04-09
IG vs AL	Anyone s Legend	2   0	Invictus Gaming	WEEK2	15.7	2025-04-08
Top Esports vs FPX	Funplus Phoenix	0   2	Top Esports	WEEK2	15.7	2025-04-08
Top Esports vs WBG	Top Esports	2   1	Weibo Gaming	WEEK2	15.7	2025-04-07
LNG Esports vs EDG	Edward Gaming	2   1	LNG Esports	WEEK2	15.7	2025-04-07
BLG vs IG	Bilibili Gaming	2   0	Invictus Gaming	WEEK1	15.7	2025-04-06
FPX vs TT	TT	2   1	Funplus Phoenix	WEEK1	15.7	2025-04-06
JD Gaming vs NIP	JD Gaming	2   0	Ninjas in Pyjamas	WEEK1	15.7	2025-04-06
Top Esports vs AL	Anyone s Legend	1   2	Top Esports	WEEK1	15.7	2025-04-05
TT vs BLG	TT	0   2	Bilibili Gaming	WEEK1	15.7	2025-04-05
IG vs FPX	Funplus Phoenix	1   2	Invictus Gaming	WEEK1	15.7	2025-04-05
AL vs BLG	Anyone s Legend	3   1	Bilibili Gaming	FINALS	15.11	2025-06-14
BLG vs IG	Bilibili Gaming	3   1	Invictus Gaming	ROUND4	15.11	2025-06-13
IG vs Team WE	Team WE	0   3	Invictus Gaming	ROUND3	15.11	2025-06-11
BLG vs AL	Anyone s Legend	3   2	Bilibili Gaming	ROUND4	15.11	2025-06-09
Top Esports vs Team WE	Top Esports	2   3	Team WE	ROUND2	15.11	2025-06-08
