tournament;date;Team;GP;AGT;KD;CKPM;GPR;GSPD;EGR;MLR;GD15;FB%;FT%;F3T%;PPG;HLD%;GRB%;FD%;DRG%;ELD%;FBN%;BN%;LNE%;JNG%;WPM;CWPM;WCPM;winrate%
LPL 2025 Split 3;2025-07-30;Bilibili Gaming;5;33.2;1.64;1.05;;0.135;;;;0.6;0.8;;;0.4;0.33;0.4;0.64;;;0.71;0.51;0.537;3.68;1.44;1.81;0.8
LPL 2025 Split 3;2025-07-30;EDward Gaming;8;31.3;2.96;0.82;;0.12;;;;0.5;0.63;;;0.25;0.38;0.5;0.74;;;1.0;0.511;0.527;3.6;1.23;1.75;1.0
LPL 2025 Split 3;2025-07-30;FunPlus Phoenix;9;33.8;0.63;0.87;;-0.102;;;;0.44;0.11;;;0.67;0.52;0.56;0.4;;;0.3;0.484;0.46;3.54;1.39;1.44;0.3333333333333333
LPL 2025 Split 3;2025-07-30;Invictus Gaming;9;34.3;1.27;1.08;;0.054000000000000006;;;;0.56;0.67;;;0.67;0.41;0.67;0.56;;;0.67;0.505;0.486;3.35;1.29;1.59;0.5555555555555556
LPL 2025 Split 3;2025-07-30;JD Gaming;7;29.4;0.56;0.89;;-0.053;;;;0.43;0.57;;;0.57;0.57;0.29;0.39;;;0.33;0.491;0.485;3.42;1.28;1.23;0.2857142857142857
LPL 2025 Split 3;2025-07-30;LGD Gaming;11;30.5;0.78;0.92;;-0.003;;;;0.27;0.55;;;0.36;0.48;0.64;0.41;;;0.33;0.499;0.488;3.08;1.14;1.58;0.45454545454545453
LPL 2025 Split 3;2025-07-30;LNG Esports;7;33.6;0.51;0.83;;-0.099;;;;0.57;0.57;;;0.57;0.52;0.43;0.35;;;0.13;0.504;0.461;3.5;1.25;1.64;0.14285714285714285
LPL 2025 Split 3;2025-07-30;Ninjas in Pyjamas;10;32.6;1.26;0.74;;0.021;;;;0.6;0.5;;;0.6;0.43;0.4;0.55;;;0.73;0.495;0.514;3.59;1.32;1.63;0.6
LPL 2025 Split 3;2025-07-30;Team WE;11;31.7;0.74;0.95;;-0.052000000000000005;;;;0.45;0.45;;;0.36;0.58;0.73;0.57;;;0.25;0.498;0.488;3.51;1.35;1.58;0.2727272727272727
LPL 2025 Split 3;2025-07-30;ThunderTalk Gaming;7;31.4;1.28;0.77;;0.002;;;;0.57;0.43;;;0.71;0.48;0.43;0.6;;;0.71;0.49700000000000005;0.507;3.64;1.42;1.68;0.5714285714285714
LPL 2025 Split 3;2025-07-30;Top Esports;10;34.2;1.6;0.92;;0.057;;;;0.6;0.5;;;0.4;0.53;0.7;0.6;;;0.75;0.513;0.5329999999999999;3.47;1.35;1.54;0.8
LPL 2025 Split 3;2025-07-30;Ultra Prime;11;31.0;0.63;0.67;;-0.042;;;;0.55;0.36;;;0.55;0.67;0.55;0.41;;;0.2;0.49700000000000005;0.5;3.69;1.32;1.33;0.2727272727272727
LPL 2025 Split 3;2025-07-30;Weibo Gaming;12;33.8;1.17;0.79;;0.039;;;;0.58;0.75;;;0.42;0.42;0.25;0.47;;;0.57;0.5;0.519;3.62;1.36;1.75;0.5833333333333334
LPL 2025 Split 3;2025-07-31;Anyone's Legend;9;32.5;0.87;0.91;;-0.038;;;;0.33;0.22;;;0.56;0.59;0.33;0.38;;;0.4;0.501;0.499;3.58;1.34;1.64;0.4444444444444444
LPL 2025 Split 3;2025-07-31;Bilibili Gaming;7;34.1;1.72;1.03;;0.11699999999999999;;;;0.71;0.86;;;0.43;0.24;0.43;0.71;;;0.78;0.512;0.534;3.68;1.42;1.84;0.8571428571428571
LPL 2025 Split 3;2025-07-31;EDward Gaming;8;31.3;2.96;0.82;;0.12;;;;0.5;0.63;;;0.25;0.38;0.5;0.74;;;1.0;0.511;0.527;3.6;1.23;1.75;1.0
LPL 2025 Split 3;2025-07-31;FunPlus Phoenix;9;33.8;0.63;0.87;;-0.102;;;;0.44;0.11;;;0.67;0.52;0.56;0.4;;;0.3;0.484;0.46;3.54;1.39;1.44;0.3333333333333333
LPL 2025 Split 3;2025-07-31;Invictus Gaming;9;34.3;1.27;1.08;;0.054000000000000006;;;;0.56;0.67;;;0.67;0.41;0.67;0.56;;;0.67;0.505;0.486;3.35;1.29;1.59;0.5555555555555556
LPL 2025 Split 3;2025-07-31;JD Gaming;7;29.4;0.56;0.89;;-0.053;;;;0.43;0.57;;;0.57;0.57;0.29;0.39;;;0.33;0.491;0.485;3.42;1.28;1.23;0.2857142857142857
LPL 2025 Split 3;2025-07-31;LGD Gaming;11;30.5;0.78;0.92;;-0.003;;;;0.27;0.55;;;0.36;0.48;0.64;0.41;;;0.33;0.499;0.488;3.08;1.14;1.58;0.45454545454545453
LPL 2025 Split 3;2025-07-31;LNG Esports;7;33.6;0.51;0.83;;-0.099;;;;0.57;0.57;;;0.57;0.52;0.43;0.35;;;0.13;0.504;0.461;3.5;1.25;1.64;0.14285714285714285
LPL 2025 Split 3;2025-07-31;Ninjas in Pyjamas;10;32.6;1.26;0.74;;0.021;;;;0.6;0.5;;;0.6;0.43;0.4;0.55;;;0.73;0.495;0.514;3.59;1.32;1.63;0.6
LPL 2025 Split 3;2025-07-31;Team WE;14;31.6;0.79;0.95;;-0.040999999999999995;;;;0.5;0.43;;;0.43;0.55;0.64;0.57;;;0.27;0.498;0.491;3.52;1.36;1.61;0.2857142857142857
LPL 2025 Split 3;2025-07-31;ThunderTalk Gaming;7;31.4;1.28;0.77;;0.002;;;;0.57;0.43;;;0.71;0.48;0.43;0.6;;;0.71;0.49700000000000005;0.507;3.64;1.42;1.68;0.5714285714285714
LPL 2025 Split 3;2025-07-31;Top Esports;13;33.6;1.43;0.93;;0.045;;;;0.54;0.54;;;0.38;0.54;0.69;0.56;;;0.73;0.509;0.525;3.5;1.36;1.59;0.7692307692307693
LPL 2025 Split 3;2025-07-31;Ultra Prime;11;31.0;0.63;0.67;;-0.042;;;;0.55;0.36;;;0.55;0.67;0.55;0.41;;;0.2;0.49700000000000005;0.5;3.69;1.32;1.33;0.2727272727272727
LPL 2025 Split 3;2025-07-31;Weibo Gaming;14;34.1;1.01;0.82;;0.023;;;;0.5;0.64;;;0.43;0.5;0.29;0.43;;;0.5;0.498;0.512;3.61;1.36;1.69;0.5
LPL 2025 Split 3;2025-08-01;Anyone's Legend;9;32.5;0.87;0.91;;-0.038;;;;0.33;0.22;;;0.56;0.59;0.33;0.38;;;0.4;0.501;0.499;3.58;1.34;1.64;0.4444444444444444
LPL 2025 Split 3;2025-08-01;Bilibili Gaming;7;34.1;1.72;1.03;;0.11699999999999999;;;;0.71;0.86;;;0.43;0.24;0.43;0.71;;;0.78;0.512;0.534;3.68;1.42;1.84;0.8571428571428571
LPL 2025 Split 3;2025-08-01;EDward Gaming;8;31.3;2.96;0.82;;0.12;;;;0.5;0.63;;;0.25;0.38;0.5;0.74;;;1.0;0.511;0.527;3.6;1.23;1.75;1.0
LPL 2025 Split 3;2025-08-01;FunPlus Phoenix;11;33.8;0.58;0.85;;-0.098;;;;0.36;0.09;;;0.64;0.48;0.55;0.42;;;0.25;0.485;0.466;3.44;1.35;1.48;0.2727272727272727
LPL 2025 Split 3;2025-08-01;Invictus Gaming;11;35.4;1.25;1.02;;0.057;;;;0.55;0.55;;;0.64;0.39;0.73;0.6;;;0.69;0.505;0.48700000000000004;3.38;1.29;1.58;0.6363636363636364
LPL 2025 Split 3;2025-08-01;JD Gaming;9;30.4;0.78;0.85;;-0.024;;;;0.56;0.67;;;0.56;0.59;0.33;0.42;;;0.5;0.495;0.49;3.47;1.27;1.31;0.4444444444444444
LPL 2025 Split 3;2025-08-01;LGD Gaming;11;30.5;0.78;0.92;;-0.003;;;;0.27;0.55;;;0.36;0.48;0.64;0.41;;;0.33;0.499;0.488;3.08;1.14;1.58;0.45454545454545453
LPL 2025 Split 3;2025-08-01;LNG Esports;7;33.6;0.51;0.83;;-0.099;;;;0.57;0.57;;;0.57;0.52;0.43;0.35;;;0.13;0.504;0.461;3.5;1.25;1.64;0.14285714285714285
LPL 2025 Split 3;2025-08-01;Ninjas in Pyjamas;10;32.6;1.26;0.74;;0.021;;;;0.6;0.5;;;0.6;0.43;0.4;0.55;;;0.73;0.495;0.514;3.59;1.32;1.63;0.6
LPL 2025 Split 3;2025-08-01;Team WE;14;31.6;0.79;0.95;;-0.040999999999999995;;;;0.5;0.43;;;0.43;0.55;0.64;0.57;;;0.27;0.498;0.491;3.52;1.36;1.61;0.2857142857142857
LPL 2025 Split 3;2025-08-01;ThunderTalk Gaming;7;31.4;1.28;0.77;;0.002;;;;0.57;0.43;;;0.71;0.48;0.43;0.6;;;0.71;0.49700000000000005;0.507;3.64;1.42;1.68;0.5714285714285714
LPL 2025 Split 3;2025-08-01;Top Esports;13;33.6;1.43;0.93;;0.045;;;;0.54;0.54;;;0.38;0.54;0.69;0.56;;;0.73;0.509;0.525;3.5;1.36;1.59;0.7692307692307693
LPL 2025 Split 3;2025-08-01;Ultra Prime;11;31.0;0.63;0.67;;-0.042;;;;0.55;0.36;;;0.55;0.67;0.55;0.41;;;0.2;0.49700000000000005;0.5;3.69;1.32;1.33;0.2727272727272727
LPL 2025 Split 3;2025-08-01;Weibo Gaming;16;34.9;0.98;0.82;;0.012;;;;0.5;0.69;;;0.44;0.52;0.25;0.41;;;0.45;0.49700000000000005;0.511;3.59;1.35;1.66;0.4375
LPL 2025 Split 3;2025-08-02;Anyone's Legend;11;31.9;1.05;0.91;;-0.012;;;;0.27;0.36;;;0.55;0.64;0.36;0.47;;;0.45;0.502;0.506;3.62;1.36;1.7;0.5454545454545454
LPL 2025 Split 3;2025-08-02;Bilibili Gaming;7;34.1;1.72;1.03;;0.11699999999999999;;;;0.71;0.86;;;0.43;0.24;0.43;0.71;;;0.78;0.512;0.534;3.68;1.42;1.84;0.8571428571428571
LPL 2025 Split 3;2025-08-02;EDward Gaming;8;31.3;2.96;0.82;;0.12;;;;0.5;0.63;;;0.25;0.38;0.5;0.74;;;1.0;0.511;0.527;3.6;1.23;1.75;1.0
LPL 2025 Split 3;2025-08-02;FunPlus Phoenix;11;33.8;0.58;0.85;;-0.098;;;;0.36;0.09;;;0.64;0.48;0.55;0.42;;;0.25;0.485;0.466;3.44;1.35;1.48;0.2727272727272727
LPL 2025 Split 3;2025-08-02;Invictus Gaming;11;35.4;1.25;1.02;;0.057;;;;0.55;0.55;;;0.64;0.39;0.73;0.6;;;0.69;0.505;0.48700000000000004;3.38;1.29;1.58;0.6363636363636364
LPL 2025 Split 3;2025-08-02;JD Gaming;11;30.2;0.68;0.86;;-0.038;;;;0.64;0.55;;;0.55;0.52;0.36;0.37;;;0.44;0.495;0.485;3.51;1.29;1.31;0.36363636363636365
LPL 2025 Split 3;2025-08-02;LGD Gaming;13;30.9;0.9;0.92;;-0.001;;;;0.31;0.62;;;0.46;0.51;0.54;0.44;;;0.36;0.499;0.49200000000000005;3.11;1.13;1.58;0.5384615384615384
LPL 2025 Split 3;2025-08-02;LNG Esports;10;33.2;0.59;0.86;;-0.084;;;;0.7;0.6;;;0.4;0.57;0.4;0.34;;;0.18;0.505;0.473;3.45;1.23;1.6;0.2
LPL 2025 Split 3;2025-08-02;Ninjas in Pyjamas;10;32.6;1.26;0.74;;0.021;;;;0.6;0.5;;;0.6;0.43;0.4;0.55;;;0.73;0.495;0.514;3.59;1.32;1.63;0.6
LPL 2025 Split 3;2025-08-02;Team WE;14;31.6;0.79;0.95;;-0.040999999999999995;;;;0.5;0.43;;;0.43;0.55;0.64;0.57;;;0.27;0.498;0.491;3.52;1.36;1.61;0.2857142857142857
LPL 2025 Split 3;2025-08-02;ThunderTalk Gaming;9;31.7;1.04;0.81;;-0.0;;;;0.56;0.33;;;0.56;0.44;0.56;0.57;;;0.67;0.498;0.503;3.69;1.44;1.63;0.4444444444444444
LPL 2025 Split 3;2025-08-02;Top Esports;13;33.6;1.43;0.93;;0.045;;;;0.54;0.54;;;0.38;0.54;0.69;0.56;;;0.73;0.509;0.525;3.5;1.36;1.59;0.7692307692307693
LPL 2025 Split 3;2025-08-02;Ultra Prime;14;31.2;0.76;0.72;;-0.022000000000000002;;;;0.43;0.36;;;0.64;0.6;0.57;0.47;;;0.31;0.496;0.499;3.65;1.29;1.34;0.35714285714285715
LPL 2025 Split 3;2025-08-02;Weibo Gaming;16;34.9;0.98;0.82;;0.012;;;;0.5;0.69;;;0.44;0.52;0.25;0.41;;;0.45;0.49700000000000005;0.511;3.59;1.35;1.66;0.4375
LPL 2025 Split 3;2025-08-03;Anyone's Legend;11;31.9;1.05;0.91;;-0.012;;;;0.27;0.36;;;0.55;0.64;0.36;0.47;;;0.45;0.502;0.506;3.62;1.36;1.7;0.5454545454545454
LPL 2025 Split 3;2025-08-03;Bilibili Gaming;9;34.3;1.84;1.05;;0.11699999999999999;;;;0.56;0.78;;;0.33;0.33;0.44;0.7;;;0.82;0.511;0.529;3.7;1.45;1.83;0.8888888888888888
LPL 2025 Split 3;2025-08-03;EDward Gaming;10;31.9;2.74;0.79;;0.11;;;;0.5;0.6;;;0.3;0.3;0.6;0.77;;;1.0;0.512;0.531;3.67;1.28;1.81;1.0
LPL 2025 Split 3;2025-08-03;FunPlus Phoenix;11;33.8;0.58;0.85;;-0.098;;;;0.36;0.09;;;0.64;0.48;0.55;0.42;;;0.25;0.485;0.466;3.44;1.35;1.48;0.2727272727272727
LPL 2025 Split 3;2025-08-03;Invictus Gaming;11;35.4;1.25;1.02;;0.057;;;;0.55;0.55;;;0.64;0.39;0.73;0.6;;;0.69;0.505;0.48700000000000004;3.38;1.29;1.58;0.6363636363636364
LPL 2025 Split 3;2025-08-03;JD Gaming;11;30.2;0.68;0.86;;-0.038;;;;0.64;0.55;;;0.55;0.52;0.36;0.37;;;0.44;0.495;0.485;3.51;1.29;1.31;0.36363636363636365
LPL 2025 Split 3;2025-08-03;LGD Gaming;13;30.9;0.9;0.92;;-0.001;;;;0.31;0.62;;;0.46;0.51;0.54;0.44;;;0.36;0.499;0.49200000000000005;3.11;1.13;1.58;0.5384615384615384
LPL 2025 Split 3;2025-08-03;LNG Esports;12;33.4;0.58;0.83;;-0.08199999999999999;;;;0.67;0.58;;;0.42;0.64;0.33;0.3;;;0.15;0.502;0.47;3.47;1.24;1.61;0.16666666666666666
LPL 2025 Split 3;2025-08-03;Ninjas in Pyjamas;10;32.6;1.26;0.74;;0.021;;;;0.6;0.5;;;0.6;0.43;0.4;0.55;;;0.73;0.495;0.514;3.59;1.32;1.63;0.6
LPL 2025 Split 3;2025-08-03;Team WE;14;31.6;0.79;0.95;;-0.040999999999999995;;;;0.5;0.43;;;0.43;0.55;0.64;0.57;;;0.27;0.498;0.491;3.52;1.36;1.61;0.2857142857142857
LPL 2025 Split 3;2025-08-03;ThunderTalk Gaming;9;31.7;1.04;0.81;;-0.0;;;;0.56;0.33;;;0.56;0.44;0.56;0.57;;;0.67;0.498;0.503;3.69;1.44;1.63;0.4444444444444444
LPL 2025 Split 3;2025-08-03;Top Esports;15;33.8;1.19;0.95;;0.023;;;;0.6;0.53;;;0.47;0.51;0.67;0.53;;;0.65;0.508;0.52;3.5;1.35;1.61;0.6666666666666666
LPL 2025 Split 3;2025-08-03;Ultra Prime;14;31.2;0.76;0.72;;-0.022000000000000002;;;;0.43;0.36;;;0.64;0.6;0.57;0.47;;;0.31;0.496;0.499;3.65;1.29;1.34;0.35714285714285715
LPL 2025 Split 3;2025-08-03;Weibo Gaming;16;34.9;0.98;0.82;;0.012;;;;0.5;0.69;;;0.44;0.52;0.25;0.41;;;0.45;0.49700000000000005;0.511;3.59;1.35;1.66;0.4375
LPL 2025 Split 3;2025-08-04;Anyone's Legend;11;31.9;1.05;0.91;;-0.012;;;;0.27;0.36;;;0.55;0.64;0.36;0.47;;;0.45;0.502;0.506;3.62;1.36;1.7;0.5454545454545454
LPL 2025 Split 3;2025-08-04;Bilibili Gaming;9;34.3;1.84;1.05;;0.11699999999999999;;;;0.56;0.78;;;0.33;0.33;0.44;0.7;;;0.82;0.511;0.529;3.7;1.45;1.83;0.8888888888888888
LPL 2025 Split 3;2025-08-04;EDward Gaming;10;31.9;2.74;0.79;;0.11;;;;0.5;0.6;;;0.3;0.3;0.6;0.77;;;1.0;0.512;0.531;3.67;1.28;1.81;1.0
LPL 2025 Split 3;2025-08-04;FunPlus Phoenix;14;33.3;0.64;0.84;;-0.095;;;;0.43;0.14;;;0.57;0.5;0.57;0.46;;;0.19;0.48700000000000004;0.466;3.42;1.34;1.5;0.2857142857142857
LPL 2025 Split 3;2025-08-04;Invictus Gaming;11;35.4;1.25;1.02;;0.057;;;;0.55;0.55;;;0.64;0.39;0.73;0.6;;;0.69;0.505;0.48700000000000004;3.38;1.29;1.58;0.6363636363636364
LPL 2025 Split 3;2025-08-04;JD Gaming;11;30.2;0.68;0.86;;-0.038;;;;0.64;0.55;;;0.55;0.52;0.36;0.37;;;0.44;0.495;0.485;3.51;1.29;1.31;0.36363636363636365
LPL 2025 Split 3;2025-08-04;LGD Gaming;13;30.9;0.9;0.92;;-0.001;;;;0.31;0.62;;;0.46;0.51;0.54;0.44;;;0.36;0.499;0.49200000000000005;3.11;1.13;1.58;0.5384615384615384
LPL 2025 Split 3;2025-08-04;LNG Esports;12;33.4;0.58;0.83;;-0.08199999999999999;;;;0.67;0.58;;;0.42;0.64;0.33;0.3;;;0.15;0.502;0.47;3.47;1.24;1.61;0.16666666666666666
LPL 2025 Split 3;2025-08-04;Ninjas in Pyjamas;10;32.6;1.26;0.74;;0.021;;;;0.6;0.5;;;0.6;0.43;0.4;0.55;;;0.73;0.495;0.514;3.59;1.32;1.63;0.6
LPL 2025 Split 3;2025-08-04;Team WE;17;31.6;0.83;0.92;;-0.019;;;;0.47;0.47;;;0.47;0.53;0.59;0.54;;;0.42;0.499;0.499;3.51;1.36;1.62;0.35294117647058826
LPL 2025 Split 3;2025-08-04;ThunderTalk Gaming;9;31.7;1.04;0.81;;-0.0;;;;0.56;0.33;;;0.56;0.44;0.56;0.57;;;0.67;0.498;0.503;3.69;1.44;1.63;0.4444444444444444
LPL 2025 Split 3;2025-08-04;Top Esports;15;33.8;1.19;0.95;;0.023;;;;0.6;0.53;;;0.47;0.51;0.67;0.53;;;0.65;0.508;0.52;3.5;1.35;1.61;0.6666666666666666
LPL 2025 Split 3;2025-08-04;Ultra Prime;14;31.2;0.76;0.72;;-0.022000000000000002;;;;0.43;0.36;;;0.64;0.6;0.57;0.47;;;0.31;0.496;0.499;3.65;1.29;1.34;0.35714285714285715
LPL 2025 Split 3;2025-08-04;Weibo Gaming;16;34.9;0.98;0.82;;0.012;;;;0.5;0.69;;;0.44;0.52;0.25;0.41;;;0.45;0.49700000000000005;0.511;3.59;1.35;1.66;0.4375
LPL 2025 Split 3;2025-08-05;Anyone's Legend;14;31.8;1.08;0.93;;0.011000000000000001;;;;0.36;0.43;;;0.57;0.71;0.5;0.48;;;0.47;0.503;0.505;3.63;1.39;1.68;0.5
LPL 2025 Split 3;2025-08-05;Bilibili Gaming;9;34.3;1.84;1.05;;0.11699999999999999;;;;0.56;0.78;;;0.33;0.33;0.44;0.7;;;0.82;0.511;0.529;3.7;1.45;1.83;0.8888888888888888
LPL 2025 Split 3;2025-08-05;EDward Gaming;10;31.9;2.74;0.79;;0.11;;;;0.5;0.6;;;0.3;0.3;0.6;0.77;;;1.0;0.512;0.531;3.67;1.28;1.81;1.0
LPL 2025 Split 3;2025-08-05;FunPlus Phoenix;14;33.3;0.64;0.84;;-0.095;;;;0.43;0.14;;;0.57;0.5;0.57;0.46;;;0.19;0.48700000000000004;0.466;3.42;1.34;1.5;0.2857142857142857
LPL 2025 Split 3;2025-08-05;Invictus Gaming;11;35.4;1.25;1.02;;0.057;;;;0.55;0.55;;;0.64;0.39;0.73;0.6;;;0.69;0.505;0.48700000000000004;3.38;1.29;1.58;0.6363636363636364
LPL 2025 Split 3;2025-08-05;JD Gaming;11;30.2;0.68;0.86;;-0.038;;;;0.64;0.55;;;0.55;0.52;0.36;0.37;;;0.44;0.495;0.485;3.51;1.29;1.31;0.36363636363636365
LPL 2025 Split 3;2025-08-05;LGD Gaming;13;30.9;0.9;0.92;;-0.001;;;;0.31;0.62;;;0.46;0.51;0.54;0.44;;;0.36;0.499;0.49200000000000005;3.11;1.13;1.58;0.5384615384615384
LPL 2025 Split 3;2025-08-05;LNG Esports;12;33.4;0.58;0.83;;-0.08199999999999999;;;;0.67;0.58;;;0.42;0.64;0.33;0.3;;;0.15;0.502;0.47;3.47;1.24;1.61;0.16666666666666666
LPL 2025 Split 3;2025-08-05;Ninjas in Pyjamas;13;33.7;1.33;0.76;;0.03;;;;0.62;0.54;;;0.54;0.54;0.31;0.55;;;0.73;0.494;0.52;3.59;1.36;1.7;0.6153846153846154
LPL 2025 Split 3;2025-08-05;Team WE;17;31.6;0.83;0.92;;-0.019;;;;0.47;0.47;;;0.47;0.53;0.59;0.54;;;0.42;0.499;0.499;3.51;1.36;1.62;0.35294117647058826
LPL 2025 Split 3;2025-08-05;ThunderTalk Gaming;12;33.1;0.9;0.81;;-0.015;;;;0.5;0.33;;;0.58;0.36;0.67;0.53;;;0.54;0.501;0.49200000000000005;3.72;1.47;1.66;0.4166666666666667
LPL 2025 Split 3;2025-08-05;Top Esports;18;33.4;1.13;0.96;;0.003;;;;0.56;0.5;;;0.44;0.43;0.56;0.52;;;0.62;0.506;0.517;3.53;1.34;1.6;0.6666666666666666
LPL 2025 Split 3;2025-08-05;Ultra Prime;14;31.2;0.76;0.72;;-0.022000000000000002;;;;0.43;0.36;;;0.64;0.6;0.57;0.47;;;0.31;0.496;0.499;3.65;1.29;1.34;0.35714285714285715
LPL 2025 Split 3;2025-08-05;Weibo Gaming;16;34.9;0.98;0.82;;0.012;;;;0.5;0.69;;;0.44;0.52;0.25;0.41;;;0.45;0.49700000000000005;0.511;3.59;1.35;1.66;0.4375
LPL 2025 Split 3;2025-08-06;Anyone's Legend;16;32.5;1.02;0.96;;0.005;;;;0.31;0.44;;;0.5;0.69;0.44;0.47;;;0.44;0.502;0.506;3.65;1.41;1.68;0.4375
LPL 2025 Split 3;2025-08-06;Bilibili Gaming;12;34.3;1.74;0.98;;0.11599999999999999;;;;0.58;0.75;;;0.42;0.36;0.42;0.69;;;0.79;0.513;0.5329999999999999;3.61;1.43;1.83;0.8333333333333334
LPL 2025 Split 3;2025-08-06;EDward Gaming;10;31.9;2.74;0.79;;0.11;;;;0.5;0.6;;;0.3;0.3;0.6;0.77;;;1.0;0.512;0.531;3.67;1.28;1.81;1.0
LPL 2025 Split 3;2025-08-06;FunPlus Phoenix;14;33.3;0.64;0.84;;-0.095;;;;0.43;0.14;;;0.57;0.5;0.57;0.46;;;0.19;0.48700000000000004;0.466;3.42;1.34;1.5;0.2857142857142857
LPL 2025 Split 3;2025-08-06;Invictus Gaming;13;35.7;1.26;1.04;;0.053;;;;0.62;0.54;;;0.69;0.41;0.77;0.6;;;0.69;0.505;0.486;3.37;1.27;1.59;0.6923076923076923
LPL 2025 Split 3;2025-08-06;JD Gaming;14;31.0;0.69;0.84;;-0.054000000000000006;;;;0.57;0.5;;;0.5;0.52;0.43;0.37;;;0.42;0.491;0.478;3.53;1.28;1.3;0.35714285714285715
LPL 2025 Split 3;2025-08-06;LGD Gaming;13;30.9;0.9;0.92;;-0.001;;;;0.31;0.62;;;0.46;0.51;0.54;0.44;;;0.36;0.499;0.49200000000000005;3.11;1.13;1.58;0.5384615384615384
LPL 2025 Split 3;2025-08-06;LNG Esports;12;33.4;0.58;0.83;;-0.08199999999999999;;;;0.67;0.58;;;0.42;0.64;0.33;0.3;;;0.15;0.502;0.47;3.47;1.24;1.61;0.16666666666666666
LPL 2025 Split 3;2025-08-06;Ninjas in Pyjamas;13;33.7;1.33;0.76;;0.03;;;;0.62;0.54;;;0.54;0.54;0.31;0.55;;;0.73;0.494;0.52;3.59;1.36;1.7;0.6153846153846154
LPL 2025 Split 3;2025-08-06;Team WE;17;31.6;0.83;0.92;;-0.019;;;;0.47;0.47;;;0.47;0.53;0.59;0.54;;;0.42;0.499;0.499;3.51;1.36;1.62;0.35294117647058826
LPL 2025 Split 3;2025-08-06;ThunderTalk Gaming;12;33.1;0.9;0.81;;-0.015;;;;0.5;0.33;;;0.58;0.36;0.67;0.53;;;0.54;0.501;0.49200000000000005;3.72;1.47;1.66;0.4166666666666667
LPL 2025 Split 3;2025-08-06;Top Esports;18;33.4;1.13;0.96;;0.003;;;;0.56;0.5;;;0.44;0.43;0.56;0.52;;;0.62;0.506;0.517;3.53;1.34;1.6;0.6666666666666666
LPL 2025 Split 3;2025-08-06;Ultra Prime;14;31.2;0.76;0.72;;-0.022000000000000002;;;;0.43;0.36;;;0.64;0.6;0.57;0.47;;;0.31;0.496;0.499;3.65;1.29;1.34;0.35714285714285715
LPL 2025 Split 3;2025-08-06;Weibo Gaming;16;34.9;0.98;0.82;;0.012;;;;0.5;0.69;;;0.44;0.52;0.25;0.41;;;0.45;0.49700000000000005;0.511;3.59;1.35;1.66;0.4375
LPL 2025 Split 3;2025-08-07;Anyone's Legend;16;32.5;1.02;0.96;;0.005;;;;0.31;0.44;;;0.5;0.69;0.44;0.47;;;0.44;0.502;0.506;3.65;1.41;1.68;0.4375
LPL 2025 Split 3;2025-08-07;Bilibili Gaming;12;34.3;1.74;0.98;;0.11599999999999999;;;;0.58;0.75;;;0.42;0.36;0.42;0.69;;;0.79;0.513;0.5329999999999999;3.61;1.43;1.83;0.8333333333333334
LPL 2025 Split 3;2025-08-07;EDward Gaming;10;31.9;2.74;0.79;;0.11;;;;0.5;0.6;;;0.3;0.3;0.6;0.77;;;1.0;0.512;0.531;3.67;1.28;1.81;1.0
LPL 2025 Split 3;2025-08-07;FunPlus Phoenix;14;33.3;0.64;0.84;;-0.095;;;;0.43;0.14;;;0.57;0.5;0.57;0.46;;;0.19;0.48700000000000004;0.466;3.42;1.34;1.5;0.2857142857142857
LPL 2025 Split 3;2025-08-07;Invictus Gaming;13;35.7;1.26;1.04;;0.053;;;;0.62;0.54;;;0.69;0.41;0.77;0.6;;;0.69;0.505;0.486;3.37;1.27;1.59;0.6923076923076923
LPL 2025 Split 3;2025-08-07;JD Gaming;14;31.0;0.69;0.84;;-0.054000000000000006;;;;0.57;0.5;;;0.5;0.52;0.43;0.37;;;0.42;0.491;0.478;3.53;1.28;1.3;0.35714285714285715
LPL 2025 Split 3;2025-08-07;LGD Gaming;15;31.7;0.82;0.93;;-0.013000000000000001;;;;0.4;0.6;;;0.4;0.47;0.53;0.42;;;0.36;0.498;0.49;3.15;1.15;1.56;0.4666666666666667
LPL 2025 Split 3;2025-08-07;LNG Esports;14;33.9;0.72;0.86;;-0.057;;;;0.57;0.57;;;0.5;0.67;0.36;0.35;;;0.25;0.503;0.478;3.49;1.3;1.58;0.2857142857142857
LPL 2025 Split 3;2025-08-07;Ninjas in Pyjamas;16;33.4;1.26;0.81;;0.026000000000000002;;;;0.69;0.56;;;0.5;0.54;0.25;0.53;;;0.72;0.494;0.521;3.6;1.38;1.67;0.625
LPL 2025 Split 3;2025-08-07;Team WE;17;31.6;0.83;0.92;;-0.019;;;;0.47;0.47;;;0.47;0.53;0.59;0.54;;;0.42;0.499;0.499;3.51;1.36;1.62;0.35294117647058826
LPL 2025 Split 3;2025-08-07;ThunderTalk Gaming;15;32.9;0.91;0.86;;-0.013999999999999999;;;;0.4;0.33;;;0.6;0.38;0.73;0.54;;;0.5;0.502;0.488;3.73;1.49;1.63;0.4
LPL 2025 Split 3;2025-08-07;Top Esports;18;33.4;1.13;0.96;;0.003;;;;0.56;0.5;;;0.44;0.43;0.56;0.52;;;0.62;0.506;0.517;3.53;1.34;1.6;0.6666666666666666
