tournament;date;Team;GP;AGT;KD;CKPM;GPR;GSPD;EGR;MLR;GD15;FB%;FT%;F3T%;PPG;HLD%;GRB%;FD%;DRG%;ELD%;FBN%;BN%;LNE%;JNG%;WPM;CWPM;WCPM;winrate%
LCK Cup 2025;2025-01-23;DRX;8;32.2;0.72;0.79;-1.18;-0.04;33.9;16.1;-1550.0;0.38;0.63;0.38;2.9;0.38;0.42;0.38;0.41;1.0;0.5;0.6;0.488;0.48;2.85;1.03;1.52;0.5
LCK Cup 2025;2025-01-23;Gen.G;6;33.6;1.17;0.94;0.66;0.07200000000000001;66.2;0.5;1567.0;0.67;0.83;0.83;5.8;0.67;0.69;0.5;0.7;;0.0;0.5;0.509;0.52;3.31;1.44;1.79;0.6666666666666666
LCK Cup 2025;2025-01-23;Hanwha Life Esports;6;30.2;1.38;0.86;0.89;0.021;59.9;6.8;598.0;0.33;0.5;0.67;5.2;0.5;0.25;0.83;0.61;;0.5;0.8;0.511;0.508;3.31;1.28;1.49;0.6666666666666666
LCK Cup 2025;2025-01-23;KT Rolster;5;29.0;0.71;1.03;-1.01;-0.044000000000000004;43.9;-3.9;-903.0;0.4;0.2;0.2;2.2;0.4;0.53;0.6;0.6;;0.4;0.4;0.493;0.515;3.29;1.27;1.29;0.4
LCK Cup 2025;2025-01-23;Nongshim RedForce;7;37.5;0.86;0.79;-0.52;0.008;44.3;-1.4;-761.0;0.71;0.57;0.14;2.9;0.43;0.52;0.43;0.5;0.5;0.71;0.64;0.49200000000000005;0.513;3.78;1.73;1.54;0.42857142857142855
LCK Cup 2025;2025-01-23;OKSavingsBank BRION;7;36.1;1.06;0.85;0.24;-0.004;55.3;-12.4;674.0;0.57;0.57;0.43;3.7;0.71;0.57;0.43;0.38;0.0;0.43;0.23;0.506;0.503;3.64;1.47;1.44;0.42857142857142855
LCK Cup 2025;2025-01-23;T1;5;30.3;1.06;0.87;1.06;0.036000000000000004;58.5;1.5;607.0;0.8;0.6;0.4;6.4;0.4;0.43;1.0;0.8;1.0;0.6;0.75;0.515;0.522;3.34;1.33;1.19;0.6
LCK Cup 2025;2025-01-24;BNK FEARX;11;30.5;0.66;0.98;-0.58;-0.062;42.6;-15.3;-485.0;0.55;0.36;0.45;3.5;0.36;0.53;0.55;0.35;;0.36;0.5;0.494;0.45799999999999996;3.38;1.34;1.43;0.2727272727272727
LCK Cup 2025;2025-01-24;DN Freecs;8;34.3;1.09;0.77;0.08;-0.013000000000000001;50.1;-12.6;114.0;0.5;0.25;0.5;2.5;0.38;0.5;0.63;0.45;1.0;0.25;0.33;0.503;0.47200000000000003;3.56;1.47;1.45;0.375
LCK Cup 2025;2025-01-24;Dplus KIA;8;29.6;1.77;0.9;0.8;0.055;55.2;19.8;761.0;0.13;0.5;0.88;4.0;0.75;0.56;0.13;0.45;0.0;0.38;0.6;0.498;0.527;3.13;1.3;1.56;0.75
LCK Cup 2025;2025-01-24;DRX;11;31.7;0.92;0.81;-0.72;-0.018000000000000002;38.5;16.0;-1142.0;0.45;0.64;0.45;3.2;0.45;0.41;0.27;0.46;1.0;0.45;0.58;0.49200000000000005;0.501;2.83;1.0;1.52;0.5454545454545454
LCK Cup 2025;2025-01-24;Gen.G;6;33.6;1.17;0.94;0.66;0.07200000000000001;66.2;0.5;1567.0;0.67;0.83;0.83;5.8;0.67;0.69;0.5;0.7;;0.0;0.5;0.509;0.52;3.31;1.44;1.79;0.6666666666666666
LCK Cup 2025;2025-01-24;Hanwha Life Esports;6;30.2;1.38;0.86;0.89;0.021;59.9;6.8;598.0;0.33;0.5;0.67;5.2;0.5;0.25;0.83;0.61;;0.5;0.8;0.511;0.508;3.31;1.28;1.49;0.6666666666666666
LCK Cup 2025;2025-01-24;KT Rolster;8;30.2;0.71;0.96;-1.45;-0.061;35.4;2.1;-1712.0;0.25;0.25;0.13;2.1;0.38;0.42;0.5;0.58;;0.25;0.33;0.49;0.504;3.24;1.26;1.32;0.375
LCK Cup 2025;2025-01-24;Nongshim RedForce;7;37.5;0.86;0.79;-0.52;0.008;44.3;-1.4;-761.0;0.71;0.57;0.14;2.9;0.43;0.52;0.43;0.5;0.5;0.71;0.64;0.49200000000000005;0.513;3.78;1.73;1.54;0.42857142857142855
LCK Cup 2025;2025-01-24;OKSavingsBank BRION;7;36.1;1.06;0.85;0.24;-0.004;55.3;-12.4;674.0;0.57;0.57;0.43;3.7;0.71;0.57;0.43;0.38;0.0;0.43;0.23;0.506;0.503;3.64;1.47;1.44;0.42857142857142855
LCK Cup 2025;2025-01-24;T1;8;31.0;1.18;0.86;1.47;0.057;66.2;-3.7;1527.0;0.88;0.63;0.63;6.4;0.5;0.56;0.88;0.68;1.0;0.75;0.75;0.515;0.519;3.46;1.36;1.26;0.625
LCK Cup 2025;2025-01-25;BNK FEARX;11;30.5;0.66;0.98;-0.58;-0.062;42.6;-15.3;-485.0;0.55;0.36;0.45;3.5;0.36;0.53;0.55;0.35;;0.36;0.5;0.494;0.45799999999999996;3.38;1.34;1.43;0.2727272727272727
LCK Cup 2025;2025-01-25;DN Freecs;10;33.1;0.88;0.76;-0.28;-0.055;43.5;-13.5;-130.0;0.5;0.3;0.4;2.6;0.3;0.57;0.5;0.38;1.0;0.2;0.27;0.5;0.462;3.43;1.42;1.41;0.3
LCK Cup 2025;2025-01-25;Dplus KIA;11;31.4;1.68;0.82;0.66;0.045;55.4;17.3;696.0;0.27;0.45;0.82;4.3;0.73;0.55;0.27;0.51;0.0;0.45;0.63;0.498;0.52;3.15;1.31;1.53;0.7272727272727273
LCK Cup 2025;2025-01-25;DRX;11;31.7;0.92;0.81;-0.72;-0.018000000000000002;38.5;16.0;-1142.0;0.45;0.64;0.45;3.2;0.45;0.41;0.27;0.46;1.0;0.45;0.58;0.49200000000000005;0.501;2.83;1.0;1.52;0.5454545454545454
LCK Cup 2025;2025-01-25;Gen.G;8;32.3;1.42;0.89;0.95;0.109;70.3;4.7;1452.0;0.63;0.75;0.88;5.9;0.75;0.56;0.63;0.74;;0.25;0.63;0.51;0.535;3.33;1.41;1.68;0.75
LCK Cup 2025;2025-01-25;Hanwha Life Esports;9;32.1;1.11;0.78;0.43;0.008;54.6;0.9;224.0;0.33;0.56;0.56;5.2;0.44;0.33;0.67;0.51;;0.44;0.63;0.508;0.505;3.32;1.29;1.49;0.5555555555555556
LCK Cup 2025;2025-01-25;KT Rolster;8;30.2;0.71;0.96;-1.45;-0.061;35.4;2.1;-1712.0;0.25;0.25;0.13;2.1;0.38;0.42;0.5;0.58;;0.25;0.33;0.49;0.504;3.24;1.26;1.32;0.375
LCK Cup 2025;2025-01-25;Nongshim RedForce;7;37.5;0.86;0.79;-0.52;0.008;44.3;-1.4;-761.0;0.71;0.57;0.14;2.9;0.43;0.52;0.43;0.5;0.5;0.71;0.64;0.49200000000000005;0.513;3.78;1.73;1.54;0.42857142857142855
LCK Cup 2025;2025-01-25;OKSavingsBank BRION;7;36.1;1.06;0.85;0.24;-0.004;55.3;-12.4;674.0;0.57;0.57;0.43;3.7;0.71;0.57;0.43;0.38;0.0;0.43;0.23;0.506;0.503;3.64;1.47;1.44;0.42857142857142855
LCK Cup 2025;2025-01-25;T1;8;31.0;1.18;0.86;1.47;0.057;66.2;-3.7;1527.0;0.88;0.63;0.63;6.4;0.5;0.56;0.88;0.68;1.0;0.75;0.75;0.515;0.519;3.46;1.36;1.26;0.625
LCK Cup 2025;2025-01-26;BNK FEARX;11;30.5;0.66;0.98;-0.58;-0.062;42.6;-15.3;-485.0;0.55;0.36;0.45;3.5;0.36;0.53;0.55;0.35;;0.36;0.5;0.494;0.45799999999999996;3.38;1.34;1.43;0.2727272727272727
LCK Cup 2025;2025-01-26;DN Freecs;10;33.1;0.88;0.76;-0.28;-0.055;43.5;-13.5;-130.0;0.5;0.3;0.4;2.6;0.3;0.57;0.5;0.38;1.0;0.2;0.27;0.5;0.462;3.43;1.42;1.41;0.3
LCK Cup 2025;2025-01-26;Dplus KIA;11;31.4;1.68;0.82;0.66;0.045;55.4;17.3;696.0;0.27;0.45;0.82;4.3;0.73;0.55;0.27;0.51;0.0;0.45;0.63;0.498;0.52;3.15;1.31;1.53;0.7272727272727273
LCK Cup 2025;2025-01-26;DRX;11;31.7;0.92;0.81;-0.72;-0.018000000000000002;38.5;16.0;-1142.0;0.45;0.64;0.45;3.2;0.45;0.41;0.27;0.46;1.0;0.45;0.58;0.49200000000000005;0.501;2.83;1.0;1.52;0.5454545454545454
LCK Cup 2025;2025-01-26;Gen.G;8;32.3;1.42;0.89;0.95;0.109;70.3;4.7;1452.0;0.63;0.75;0.88;5.9;0.75;0.56;0.63;0.74;;0.25;0.63;0.51;0.535;3.33;1.41;1.68;0.75
LCK Cup 2025;2025-01-26;Hanwha Life Esports;9;32.1;1.11;0.78;0.43;0.008;54.6;0.9;224.0;0.33;0.56;0.56;5.2;0.44;0.33;0.67;0.51;;0.44;0.63;0.508;0.505;3.32;1.29;1.49;0.5555555555555556
LCK Cup 2025;2025-01-26;KT Rolster;10;31.4;0.82;0.95;-1.1;-0.044000000000000004;38.2;11.8;-1437.0;0.3;0.2;0.2;2.8;0.5;0.4;0.5;0.6;;0.4;0.5;0.49200000000000005;0.507;3.36;1.34;1.41;0.5
LCK Cup 2025;2025-01-26;Nongshim RedForce;9;35.8;0.8;0.78;-0.86;-0.024;40.0;-6.7;-1061.0;0.56;0.44;0.11;3.1;0.56;0.56;0.56;0.54;0.5;0.56;0.54;0.49;0.502;3.7;1.7;1.45;0.3333333333333333
LCK Cup 2025;2025-01-26;OKSavingsBank BRION;9;36.2;0.97;0.86;0.18;-0.009000000000000001;54.2;-20.9;598.0;0.56;0.67;0.44;4.2;0.56;0.59;0.44;0.38;0.0;0.33;0.19;0.504;0.498;3.69;1.5;1.47;0.3333333333333333
LCK Cup 2025;2025-01-26;T1;10;30.7;1.26;0.83;1.64;0.07200000000000001;67.9;2.1;1644.0;0.9;0.7;0.7;6.5;0.4;0.52;0.7;0.61;1.0;0.8;0.8;0.516;0.522;3.44;1.33;1.33;0.7
LCK Cup 2025;2025-01-31;BNK FEARX;11;30.5;0.66;0.98;-0.58;-0.062;42.6;-15.3;-485.0;0.55;0.36;0.45;3.5;0.36;0.53;0.55;0.35;;0.36;0.5;0.494;0.45799999999999996;3.38;1.34;1.43;0.2727272727272727
LCK Cup 2025;2025-01-31;DN Freecs;13;32.9;0.84;0.72;-0.46;-0.063;39.9;-9.2;-296.0;0.54;0.23;0.46;2.5;0.38;0.55;0.38;0.33;1.0;0.23;0.29;0.5;0.46;3.45;1.41;1.43;0.3076923076923077
LCK Cup 2025;2025-01-31;Dplus KIA;11;31.4;1.68;0.82;0.66;0.045;55.4;17.3;696.0;0.27;0.45;0.82;4.3;0.73;0.55;0.27;0.51;0.0;0.45;0.63;0.498;0.52;3.15;1.31;1.53;0.7272727272727273
LCK Cup 2025;2025-01-31;DRX;13;31.6;0.79;0.85;-0.92;-0.033;37.5;8.6;-1289.0;0.46;0.54;0.38;3.1;0.46;0.4;0.38;0.44;1.0;0.38;0.5;0.49;0.496;2.85;1.0;1.49;0.46153846153846156
LCK Cup 2025;2025-01-31;Gen.G;8;32.3;1.42;0.89;0.95;0.109;70.3;4.7;1452.0;0.63;0.75;0.88;5.9;0.75;0.56;0.63;0.74;;0.25;0.63;0.51;0.535;3.33;1.41;1.68;0.75
LCK Cup 2025;2025-01-31;Hanwha Life Esports;11;31.9;1.32;0.83;0.72;0.027000000000000003;57.1;6.5;565.0;0.36;0.64;0.64;5.3;0.45;0.39;0.55;0.53;;0.55;0.7;0.51;0.509;3.3;1.25;1.47;0.6363636363636364
LCK Cup 2025;2025-01-31;KT Rolster;13;31.7;0.9;0.86;-0.58;-0.013000000000000001;46.0;7.9;-909.0;0.31;0.38;0.23;3.2;0.46;0.43;0.62;0.65;;0.46;0.53;0.494;0.516;3.36;1.37;1.48;0.5384615384615384
LCK Cup 2025;2025-01-31;Nongshim RedForce;9;35.8;0.8;0.78;-0.86;-0.024;40.0;-6.7;-1061.0;0.56;0.44;0.11;3.1;0.56;0.56;0.56;0.54;0.5;0.56;0.54;0.49;0.502;3.7;1.7;1.45;0.3333333333333333
LCK Cup 2025;2025-01-31;OKSavingsBank BRION;9;36.2;0.97;0.86;0.18;-0.009000000000000001;54.2;-20.9;598.0;0.56;0.67;0.44;4.2;0.56;0.59;0.44;0.38;0.0;0.33;0.19;0.504;0.498;3.69;1.5;1.47;0.3333333333333333
LCK Cup 2025;2025-01-31;T1;10;30.7;1.26;0.83;1.64;0.07200000000000001;67.9;2.1;1644.0;0.9;0.7;0.7;6.5;0.4;0.52;0.7;0.61;1.0;0.8;0.8;0.516;0.522;3.44;1.33;1.33;0.7
LCK Cup 2025;2025-02-01;BNK FEARX;11;30.5;0.66;0.98;-0.58;-0.062;42.6;-15.3;-485.0;0.55;0.36;0.45;3.5;0.36;0.53;0.55;0.35;;0.36;0.5;0.494;0.45799999999999996;3.38;1.34;1.43;0.2727272727272727
LCK Cup 2025;2025-02-01;DN Freecs;13;32.9;0.84;0.72;-0.46;-0.063;39.9;-9.2;-296.0;0.54;0.23;0.46;2.5;0.38;0.55;0.38;0.33;1.0;0.23;0.29;0.5;0.46;3.45;1.41;1.43;0.3076923076923077
LCK Cup 2025;2025-02-01;Dplus KIA;14;31.3;1.58;0.8;0.54;0.040999999999999995;52.5;18.9;401.0;0.29;0.43;0.71;4.3;0.64;0.52;0.36;0.55;0.0;0.43;0.6;0.498;0.52;3.14;1.3;1.55;0.7142857142857143
LCK Cup 2025;2025-02-01;DRX;13;31.6;0.79;0.85;-0.92;-0.033;37.5;8.6;-1289.0;0.46;0.54;0.38;3.1;0.46;0.4;0.38;0.44;1.0;0.38;0.5;0.49;0.496;2.85;1.0;1.49;0.46153846153846156
LCK Cup 2025;2025-02-01;Gen.G;11;33.1;1.13;0.86;0.6;0.066;67.2;-3.6;1259.0;0.45;0.73;0.91;5.7;0.82;0.61;0.55;0.69;;0.27;0.55;0.51;0.517;3.35;1.42;1.74;0.6363636363636364
LCK Cup 2025;2025-02-01;Hanwha Life Esports;11;31.9;1.32;0.83;0.72;0.027000000000000003;57.1;6.5;565.0;0.36;0.64;0.64;5.3;0.45;0.39;0.55;0.53;;0.55;0.7;0.51;0.509;3.3;1.25;1.47;0.6363636363636364
LCK Cup 2025;2025-02-01;KT Rolster;13;31.7;0.9;0.86;-0.58;-0.013000000000000001;46.0;7.9;-909.0;0.31;0.38;0.23;3.2;0.46;0.43;0.62;0.65;;0.46;0.53;0.494;0.516;3.36;1.37;1.48;0.5384615384615384
LCK Cup 2025;2025-02-01;Nongshim RedForce;9;35.8;0.8;0.78;-0.86;-0.024;40.0;-6.7;-1061.0;0.56;0.44;0.11;3.1;0.56;0.56;0.56;0.54;0.5;0.56;0.54;0.49;0.502;3.7;1.7;1.45;0.3333333333333333
LCK Cup 2025;2025-02-01;OKSavingsBank BRION;12;34.9;0.94;0.83;0.11;-0.013999999999999999;55.2;-21.9;620.0;0.58;0.67;0.5;4.4;0.58;0.58;0.42;0.36;0.0;0.33;0.22;0.504;0.493;3.6;1.49;1.49;0.3333333333333333
LCK Cup 2025;2025-02-01;T1;13;31.7;1.35;0.82;1.29;0.067;61.7;7.6;1092.0;0.92;0.62;0.54;5.8;0.31;0.46;0.69;0.56;1.0;0.77;0.77;0.51;0.524;3.53;1.37;1.38;0.6923076923076923
LCK Cup 2025;2025-02-02;BNK FEARX;13;30.2;0.61;0.97;-0.73;-0.075;40.8;-17.7;-652.0;0.46;0.38;0.46;3.4;0.46;0.46;0.46;0.37;;0.31;0.44;0.495;0.46;3.34;1.32;1.39;0.23076923076923078
LCK Cup 2025;2025-02-02;DN Freecs;13;32.9;0.84;0.72;-0.46;-0.063;39.9;-9.2;-296.0;0.54;0.23;0.46;2.5;0.38;0.55;0.38;0.33;1.0;0.23;0.29;0.5;0.46;3.45;1.41;1.43;0.3076923076923077
LCK Cup 2025;2025-02-02;Dplus KIA;14;31.3;1.58;0.8;0.54;0.040999999999999995;52.5;18.9;401.0;0.29;0.43;0.71;4.3;0.64;0.52;0.36;0.55;0.0;0.43;0.6;0.498;0.52;3.14;1.3;1.55;0.7142857142857143
LCK Cup 2025;2025-02-02;DRX;13;31.6;0.79;0.85;-0.92;-0.033;37.5;8.6;-1289.0;0.46;0.54;0.38;3.1;0.46;0.4;0.38;0.44;1.0;0.38;0.5;0.49;0.496;2.85;1.0;1.49;0.46153846153846156
LCK Cup 2025;2025-02-02;Gen.G;11;33.1;1.13;0.86;0.6;0.066;67.2;-3.6;1259.0;0.45;0.73;0.91;5.7;0.82;0.61;0.55;0.69;;0.27;0.55;0.51;0.517;3.35;1.42;1.74;0.6363636363636364
LCK Cup 2025;2025-02-02;Hanwha Life Esports;11;31.9;1.32;0.83;0.72;0.027000000000000003;57.1;6.5;565.0;0.36;0.64;0.64;5.3;0.45;0.39;0.55;0.53;;0.55;0.7;0.51;0.509;3.3;1.25;1.47;0.6363636363636364
LCK Cup 2025;2025-02-02;KT Rolster;13;31.7;0.9;0.86;-0.58;-0.013000000000000001;46.0;7.9;-909.0;0.31;0.38;0.23;3.2;0.46;0.43;0.62;0.65;;0.46;0.53;0.494;0.516;3.36;1.37;1.48;0.5384615384615384
LCK Cup 2025;2025-02-02;Nongshim RedForce;11;34.5;0.97;0.8;-0.49;0.006;45.3;0.2;-582.0;0.64;0.45;0.18;3.9;0.45;0.62;0.64;0.53;0.5;0.55;0.57;0.49200000000000005;0.507;3.63;1.69;1.47;0.45454545454545453
LCK Cup 2025;2025-02-02;OKSavingsBank BRION;12;34.9;0.94;0.83;0.11;-0.013999999999999999;55.2;-21.9;620.0;0.58;0.67;0.5;4.4;0.58;0.58;0.42;0.36;0.0;0.33;0.22;0.504;0.493;3.6;1.49;1.49;0.3333333333333333
LCK Cup 2025;2025-02-02;T1;13;31.7;1.35;0.82;1.29;0.067;61.7;7.6;1092.0;0.92;0.62;0.54;5.8;0.31;0.46;0.69;0.56;1.0;0.77;0.77;0.51;0.524;3.53;1.37;1.38;0.6923076923076923
LCK Cup 2025;2025-02-07;BNK FEARX;13;30.2;0.61;0.97;-0.73;-0.075;40.8;-17.7;-652.0;0.46;0.38;0.46;3.4;0.46;0.46;0.46;0.37;;0.31;0.44;0.495;0.46;3.34;1.32;1.39;0.23076923076923078
LCK Cup 2025;2025-02-07;DN Freecs;15;33.0;0.8;0.73;-0.6;-0.059000000000000004;38.9;-12.2;-443.0;0.6;0.27;0.4;2.6;0.4;0.49;0.47;0.37;1.0;0.2;0.27;0.498;0.45899999999999996;3.44;1.39;1.42;0.26666666666666666
LCK Cup 2025;2025-02-07;Dplus KIA;14;31.3;1.58;0.8;0.54;0.040999999999999995;52.5;18.9;401.0;0.29;0.43;0.71;4.3;0.64;0.52;0.36;0.55;0.0;0.43;0.6;0.498;0.52;3.14;1.3;1.55;0.7142857142857143
LCK Cup 2025;2025-02-07;DRX;15;31.9;0.88;0.85;-0.59;-0.024;41.6;11.8;-931.0;0.4;0.53;0.47;3.1;0.47;0.46;0.33;0.44;1.0;0.4;0.53;0.493;0.503;2.9;1.01;1.5;0.5333333333333333
LCK Cup 2025;2025-02-07;Gen.G;11;33.1;1.13;0.86;0.6;0.066;67.2;-3.6;1259.0;0.45;0.73;0.91;5.7;0.82;0.61;0.55;0.69;;0.27;0.55;0.51;0.517;3.35;1.42;1.74;0.6363636363636364
LCK Cup 2025;2025-02-07;Hanwha Life Esports;11;31.9;1.32;0.83;0.72;0.027000000000000003;57.1;6.5;565.0;0.36;0.64;0.64;5.3;0.45;0.39;0.55;0.53;;0.55;0.7;0.51;0.509;3.3;1.25;1.47;0.6363636363636364
LCK Cup 2025;2025-02-07;KT Rolster;13;31.7;0.9;0.86;-0.58;-0.013000000000000001;46.0;7.9;-909.0;0.31;0.38;0.23;3.2;0.46;0.43;0.62;0.65;;0.46;0.53;0.494;0.516;3.36;1.37;1.48;0.5384615384615384
LCK Cup 2025;2025-02-07;Nongshim RedForce;13;33.9;1.05;0.81;-0.27;0.015;48.9;5.0;-273.0;0.69;0.46;0.31;4.0;0.46;0.65;0.62;0.57;0.5;0.62;0.63;0.493;0.516;3.65;1.7;1.47;0.5384615384615384
LCK Cup 2025;2025-02-07;OKSavingsBank BRION;14;34.4;0.89;0.84;-0.04;-0.021;51.8;-23.3;327.0;0.5;0.64;0.43;4.2;0.57;0.52;0.43;0.35;0.0;0.29;0.2;0.503;0.485;3.58;1.49;1.57;0.2857142857142857
LCK Cup 2025;2025-02-07;T1;13;31.7;1.35;0.82;1.29;0.067;61.7;7.6;1092.0;0.92;0.62;0.54;5.8;0.31;0.46;0.69;0.56;1.0;0.77;0.77;0.51;0.524;3.53;1.37;1.38;0.6923076923076923
LCK Cup 2025;2025-02-08;BNK FEARX;13;30.2;0.61;0.97;-0.73;-0.075;40.8;-17.7;-652.0;0.46;0.38;0.46;3.4;0.46;0.46;0.46;0.37;;0.31;0.44;0.495;0.46;3.34;1.32;1.39;0.23076923076923078
LCK Cup 2025;2025-02-08;DN Freecs;15;33.0;0.8;0.73;-0.6;-0.059000000000000004;38.9;-12.2;-443.0;0.6;0.27;0.4;2.6;0.4;0.49;0.47;0.37;1.0;0.2;0.27;0.498;0.45899999999999996;3.44;1.39;1.42;0.26666666666666666
LCK Cup 2025;2025-02-08;Dplus KIA;14;31.3;1.58;0.8;0.54;0.040999999999999995;52.5;18.9;401.0;0.29;0.43;0.71;4.3;0.64;0.52;0.36;0.55;0.0;0.43;0.6;0.498;0.52;3.14;1.3;1.55;0.7142857142857143
LCK Cup 2025;2025-02-08;DRX;17;32.3;0.84;0.9;-0.61;-0.034;41.4;5.7;-969.0;0.35;0.47;0.47;3.1;0.53;0.46;0.41;0.43;0.5;0.35;0.47;0.495;0.496;2.92;1.02;1.5;0.47058823529411764
LCK Cup 2025;2025-02-08;Gen.G;11;33.1;1.13;0.86;0.6;0.066;67.2;-3.6;1259.0;0.45;0.73;0.91;5.7;0.82;0.61;0.55;0.69;;0.27;0.55;0.51;0.517;3.35;1.42;1.74;0.6363636363636364
LCK Cup 2025;2025-02-08;Hanwha Life Esports;13;32.5;1.35;0.9;0.73;0.04;57.6;11.6;671.0;0.46;0.69;0.62;5.2;0.38;0.41;0.46;0.55;1.0;0.62;0.75;0.508;0.516;3.29;1.23;1.48;0.6923076923076923
LCK Cup 2025;2025-02-08;KT Rolster;13;31.7;0.9;0.86;-0.58;-0.013000000000000001;46.0;7.9;-909.0;0.31;0.38;0.23;3.2;0.46;0.43;0.62;0.65;;0.46;0.53;0.494;0.516;3.36;1.37;1.48;0.5384615384615384
LCK Cup 2025;2025-02-08;Nongshim RedForce;15;33.5;0.93;0.86;-0.61;-0.006999999999999999;44.6;2.1;-701.0;0.6;0.4;0.27;3.9;0.47;0.63;0.53;0.57;0.5;0.53;0.56;0.494;0.508;3.6;1.66;1.45;0.4666666666666667
LCK Cup 2025;2025-02-08;OKSavingsBank BRION;14;34.4;0.89;0.84;-0.04;-0.021;51.8;-23.3;327.0;0.5;0.64;0.43;4.2;0.57;0.52;0.43;0.35;0.0;0.29;0.2;0.503;0.485;3.58;1.49;1.57;0.2857142857142857
LCK Cup 2025;2025-02-08;T1;15;31.6;1.41;0.88;1.52;0.077;64.5;8.8;1411.0;0.93;0.67;0.6;6.2;0.33;0.47;0.73;0.53;1.0;0.8;0.8;0.509;0.527;3.55;1.37;1.39;0.7333333333333333
LCK Cup 2025;2025-02-09;BNK FEARX;13;30.2;0.61;0.97;-0.73;-0.075;40.8;-17.7;-652.0;0.46;0.38;0.46;3.4;0.46;0.46;0.46;0.37;;0.31;0.44;0.495;0.46;3.34;1.32;1.39;0.23076923076923078
LCK Cup 2025;2025-02-09;DN Freecs;15;33.0;0.8;0.73;-0.6;-0.059000000000000004;38.9;-12.2;-443.0;0.6;0.27;0.4;2.6;0.4;0.49;0.47;0.37;1.0;0.2;0.27;0.498;0.45899999999999996;3.44;1.39;1.42;0.26666666666666666
LCK Cup 2025;2025-02-09;Dplus KIA;14;31.3;1.58;0.8;0.54;0.040999999999999995;52.5;18.9;401.0;0.29;0.43;0.71;4.3;0.64;0.52;0.36;0.55;0.0;0.43;0.6;0.498;0.52;3.14;1.3;1.55;0.7142857142857143
LCK Cup 2025;2025-02-09;DRX;21;31.7;0.77;0.91;-0.78;-0.054000000000000006;38.6;4.3;-1105.0;0.33;0.43;0.38;2.9;0.48;0.41;0.33;0.39;0.5;0.33;0.48;0.494;0.485;2.9;1.0;1.51;0.42857142857142855
LCK Cup 2025;2025-02-09;Gen.G;11;33.1;1.13;0.86;0.6;0.066;67.2;-3.6;1259.0;0.45;0.73;0.91;5.7;0.82;0.61;0.55;0.69;;0.27;0.55;0.51;0.517;3.35;1.42;1.74;0.6363636363636364
LCK Cup 2025;2025-02-09;Hanwha Life Esports;13;32.5;1.35;0.9;0.73;0.04;57.6;11.6;671.0;0.46;0.69;0.62;5.2;0.38;0.41;0.46;0.55;1.0;0.62;0.75;0.508;0.516;3.29;1.23;1.48;0.6923076923076923
LCK Cup 2025;2025-02-09;KT Rolster;13;31.7;0.9;0.86;-0.58;-0.013000000000000001;46.0;7.9;-909.0;0.31;0.38;0.23;3.2;0.46;0.43;0.62;0.65;;0.46;0.53;0.494;0.516;3.36;1.37;1.48;0.5384615384615384
LCK Cup 2025;2025-02-09;Nongshim RedForce;19;32.6;1.08;0.88;-0.2;0.024;50.7;2.0;-199.0;0.63;0.47;0.42;4.2;0.53;0.67;0.63;0.62;0.5;0.53;0.55;0.49700000000000005;0.519;3.62;1.65;1.39;0.5263157894736842
LCK Cup 2025;2025-02-09;OKSavingsBank BRION;14;34.4;0.89;0.84;-0.04;-0.021;51.8;-23.3;327.0;0.5;0.64;0.43;4.2;0.57;0.52;0.43;0.35;0.0;0.29;0.2;0.503;0.485;3.58;1.49;1.57;0.2857142857142857
LCK Cup 2025;2025-02-09;T1;15;31.6;1.41;0.88;1.52;0.077;64.5;8.8;1411.0;0.93;0.67;0.6;6.2;0.33;0.47;0.73;0.53;1.0;0.8;0.8;0.509;0.527;3.55;1.37;1.39;0.7333333333333333
LCK Cup 2025;2025-02-12;BNK FEARX;13;30.2;0.61;0.97;-0.73;-0.075;40.8;-17.7;-652.0;0.46;0.38;0.46;3.4;0.46;0.46;0.46;0.37;;0.31;0.44;0.495;0.46;3.34;1.32;1.39;0.23076923076923078
LCK Cup 2025;2025-02-12;DN Freecs;15;33.0;0.8;0.73;-0.6;-0.059000000000000004;38.9;-12.2;-443.0;0.6;0.27;0.4;2.6;0.4;0.49;0.47;0.37;1.0;0.2;0.27;0.498;0.45899999999999996;3.44;1.39;1.42;0.26666666666666666
LCK Cup 2025;2025-02-12;Dplus KIA;14;31.3;1.58;0.8;0.54;0.040999999999999995;52.5;18.9;401.0;0.29;0.43;0.71;4.3;0.64;0.52;0.36;0.55;0.0;0.43;0.6;0.498;0.52;3.14;1.3;1.55;0.7142857142857143
LCK Cup 2025;2025-02-12;DRX;21;31.7;0.77;0.91;-0.78;-0.054000000000000006;38.6;4.3;-1105.0;0.33;0.43;0.38;2.9;0.48;0.41;0.33;0.39;0.5;0.33;0.48;0.494;0.485;2.9;1.0;1.51;0.42857142857142855
LCK Cup 2025;2025-02-12;Gen.G;11;33.1;1.13;0.86;0.6;0.066;67.2;-3.6;1259.0;0.45;0.73;0.91;5.7;0.82;0.61;0.55;0.69;;0.27;0.55;0.51;0.517;3.35;1.42;1.74;0.6363636363636364
LCK Cup 2025;2025-02-12;Hanwha Life Esports;13;32.5;1.35;0.9;0.73;0.04;57.6;11.6;671.0;0.46;0.69;0.62;5.2;0.38;0.41;0.46;0.55;1.0;0.62;0.75;0.508;0.516;3.29;1.23;1.48;0.6923076923076923
