tournament,date,Team,GP,AGT,KD,CKPM,GPR,GSPD,EGR,MLR,GD15,FB%,FT%,F3T%,PPG,HLD%,GRB%,FD%,DRG%,ELD%,FBN%,BN%,LNE%,JNG%,WPM,CWPM,WCPM,winrate%
LTA North 2025 Split 2 Playoffs,2025-06-01,Dignitas,4,32.1,0.52,0.52,-1.04,-0.106,48.6,-23.6,-500.0,0.0,0.0,0.0,2.0,0.0,0.42,0.5,0.5,1.0,0.25,0.25,0.505,0.493,2.97,0.98,1.3,0.25
LTA North 2025 Split 2 Playoffs,2025-06-01,FlyQuest,3,43.1,1.51,0.84,0.25,0.081,43.0,57.0,-744.0,0.67,0.33,0.67,3.0,0.33,0.44,0.67,0.59,1.0,0.33,0.5,0.506,0.51,3.59,1.09,1.44,1.0
LTA North 2025 Split 2 Playoffs,2025-06-01,Shopify Rebellion,6,40.0,1.08,0.9,0.24,-0.013999999999999999,58.1,-8.1,737.0,0.5,0.83,0.5,4.3,0.83,0.78,0.5,0.55,0.33,0.5,0.45,0.491,0.505,3.22,1.12,1.43,0.5
LTA North 2025 Split 2 Playoffs,2025-06-01,Team Liquid,7,31.8,0.8,0.62,0.08,0.018000000000000002,49.0,-6.1,-293.0,0.71,0.86,0.86,1.7,0.57,0.67,0.71,0.47,0.0,0.29,0.38,0.494,0.501,3.36,1.28,1.43,0.42857142857142855
LTA North 2025 Split 2 Playoffs,2025-06-07,100 Thieves,3,36.9,0.57,0.98,-0.8,-0.053,40.7,-40.7,-730.0,0.33,0.0,0.33,2.3,0.0,0.0,0.33,0.29,0.0,0.33,0.6,0.512,0.479,3.06,1.11,1.44,0.0
LTA North 2025 Split 2 Playoffs,2025-06-07,Cloud9,8,32.6,1.55,0.74,0.29,0.06,49.8,12.7,296.0,0.5,0.38,0.38,2.1,0.63,0.13,0.38,0.5,,0.75,0.7,0.507,0.494,2.99,1.06,1.49,0.625
LTA North 2025 Split 2 Playoffs,2025-06-07,Dignitas,4,32.1,0.52,0.52,-1.04,-0.106,48.6,-23.6,-500.0,0.0,0.0,0.0,2.0,0.0,0.42,0.5,0.5,1.0,0.25,0.25,0.505,0.493,2.97,0.98,1.3,0.25
LTA North 2025 Split 2 Playoffs,2025-06-07,FlyQuest,8,37.0,1.15,0.78,0.24,0.006999999999999999,49.1,25.9,-69.0,0.63,0.5,0.63,4.6,0.5,0.75,0.5,0.56,1.0,0.38,0.5,0.498,0.513,3.5,1.09,1.27,0.75
LTA North 2025 Split 2 Playoffs,2025-06-07,Shopify Rebellion,6,40.0,1.08,0.9,0.24,-0.013999999999999999,58.1,-8.1,737.0,0.5,0.83,0.5,4.3,0.83,0.78,0.5,0.55,0.33,0.5,0.45,0.491,0.505,3.22,1.12,1.43,0.5
LTA North 2025 Split 2 Playoffs,2025-06-07,Team Liquid,7,31.8,0.8,0.62,0.08,0.018000000000000002,49.0,-6.1,-293.0,0.71,0.86,0.86,1.7,0.57,0.67,0.71,0.47,0.0,0.29,0.38,0.494,0.501,3.36,1.28,1.43,0.42857142857142855
LTA North 2025 Split 2 Playoffs,2025-06-08,100 Thieves,3,36.9,0.57,0.98,-0.8,-0.053,40.7,-40.7,-730.0,0.33,0.0,0.33,2.3,0.0,0.0,0.33,0.29,0.0,0.33,0.6,0.512,0.479,3.06,1.11,1.44,0.0
LTA North 2025 Split 2 Playoffs,2025-06-08,Cloud9,8,32.6,1.55,0.74,0.29,0.06,49.8,12.7,296.0,0.5,0.38,0.38,2.1,0.63,0.13,0.38,0.5,,0.75,0.7,0.507,0.494,2.99,1.06,1.49,0.625
LTA North 2025 Split 2 Playoffs,2025-06-08,Dignitas,4,32.1,0.52,0.52,-1.04,-0.106,48.6,-23.6,-500.0,0.0,0.0,0.0,2.0,0.0,0.42,0.5,0.5,1.0,0.25,0.25,0.505,0.493,2.97,0.98,1.3,0.25
LTA North 2025 Split 2 Playoffs,2025-06-08,FlyQuest,8,37.0,1.15,0.78,0.24,0.006999999999999999,49.1,25.9,-69.0,0.63,0.5,0.63,4.6,0.5,0.75,0.5,0.56,1.0,0.38,0.5,0.498,0.513,3.5,1.09,1.27,0.75
LTA North 2025 Split 2 Playoffs,2025-06-08,Shopify Rebellion,10,39.4,1.03,0.78,0.03,-0.033,49.9,10.1,114.0,0.5,0.7,0.5,4.2,0.6,0.67,0.5,0.58,0.5,0.4,0.5,0.498,0.508,3.25,1.13,1.44,0.6
LTA North 2025 Split 2 Playoffs,2025-06-08,Team Liquid,11,34.2,0.9,0.61,0.17,0.034,53.9,-17.5,112.0,0.64,0.73,0.73,2.0,0.64,0.61,0.64,0.43,0.0,0.45,0.4,0.493,0.496,3.35,1.25,1.41,0.36363636363636365
LTA North 2025 Split 2 Playoffs,2025-06-14,100 Thieves,3,36.9,0.57,0.98,-0.8,-0.053,40.7,-40.7,-730.0,0.33,0.0,0.33,2.3,0.0,0.0,0.33,0.29,0.0,0.33,0.6,0.512,0.479,3.06,1.11,1.44,0.0
LTA North 2025 Split 2 Playoffs,2025-06-14,Cloud9,11,31.9,1.91,0.81,0.61,0.102,56.3,16.4,585.0,0.55,0.45,0.45,2.5,0.64,0.27,0.36,0.58,,0.82,0.77,0.511,0.518,3.03,1.1,1.38,0.7272727272727273
LTA North 2025 Split 2 Playoffs,2025-06-14,Dignitas,4,32.1,0.52,0.52,-1.04,-0.106,48.6,-23.6,-500.0,0.0,0.0,0.0,2.0,0.0,0.42,0.5,0.5,1.0,0.25,0.25,0.505,0.493,2.97,0.98,1.3,0.25
LTA North 2025 Split 2 Playoffs,2025-06-14,FlyQuest,8,37.0,1.15,0.78,0.24,0.006999999999999999,49.1,25.9,-69.0,0.63,0.5,0.63,4.6,0.5,0.75,0.5,0.56,1.0,0.38,0.5,0.498,0.513,3.5,1.09,1.27,0.75
LTA North 2025 Split 2 Playoffs,2025-06-14,Shopify Rebellion,13,37.2,0.8,0.82,-0.26,-0.07400000000000001,44.4,1.7,-225.0,0.46,0.62,0.46,3.9,0.54,0.59,0.54,0.5,0.5,0.31,0.43,0.494,0.48700000000000004,3.15,1.07,1.36,0.46153846153846156
LTA North 2025 Split 2 Playoffs,2025-06-14,Team Liquid,11,34.2,0.9,0.61,0.17,0.034,53.9,-17.5,112.0,0.64,0.73,0.73,2.0,0.64,0.61,0.64,0.43,0.0,0.45,0.4,0.493,0.496,3.35,1.25,1.41,0.36363636363636365
LTA North 2025 Split 2 Playoffs,2025-06-15,100 Thieves,3,36.9,0.57,0.98,-0.8,-0.053,40.7,-40.7,-730.0,0.33,0.0,0.33,2.3,0.0,0.0,0.33,0.29,0.0,0.33,0.6,0.512,0.479,3.06,1.11,1.44,0.0
LTA North 2025 Split 2 Playoffs,2025-06-15,Cloud9,16,33.2,1.69,0.86,0.5,0.068,59.0,3.5,715.0,0.5,0.38,0.38,3.1,0.56,0.31,0.38,0.57,,0.81,0.67,0.51,0.513,3.12,1.15,1.45,0.625
LTA North 2025 Split 2 Playoffs,2025-06-15,Dignitas,4,32.1,0.52,0.52,-1.04,-0.106,48.6,-23.6,-500.0,0.0,0.0,0.0,2.0,0.0,0.42,0.5,0.5,1.0,0.25,0.25,0.505,0.493,2.97,0.98,1.3,0.25
LTA North 2025 Split 2 Playoffs,2025-06-15,FlyQuest,13,36.6,0.94,0.85,0.04,0.006,43.7,25.5,-427.0,0.62,0.62,0.69,4.8,0.54,0.69,0.54,0.51,1.0,0.31,0.5,0.496,0.508,3.54,1.09,1.3,0.6923076923076923
LTA North 2025 Split 2 Playoffs,2025-06-15,Shopify Rebellion,13,37.2,0.8,0.82,-0.26,-0.07400000000000001,44.4,1.7,-225.0,0.46,0.62,0.46,3.9,0.54,0.59,0.54,0.5,0.5,0.31,0.43,0.494,0.48700000000000004,3.15,1.07,1.36,0.46153846153846156
LTA North 2025 Split 2 Playoffs,2025-06-15,Team Liquid,11,34.2,0.9,0.61,0.17,0.034,53.9,-17.5,112.0,0.64,0.73,0.73,2.0,0.64,0.61,0.64,0.43,0.0,0.45,0.4,0.493,0.496,3.35,1.25,1.41,0.36363636363636365
LTA South 2025 Split 2,2025-04-05,Fluxo W7M,1,41.6,0.53,0.7,-1.32,-0.08,44.1,-44.1,-238.0,0.0,1.0,0.0,6.0,0.0,0.5,0.0,0.5,,0.0,0.0,0.5,0.47100000000000003,4.18,1.63,1.78,0.0
LTA South 2025 Split 2,2025-04-05,FURIA,1,47.8,0.85,0.77,0.53,-0.022000000000000002,53.0,-53.0,617.0,1.0,0.0,0.0,2.0,0.0,0.83,0.0,0.43,,0.0,0.33,0.489,0.536,3.37,1.05,2.11,0.0
LTA South 2025 Split 2,2025-04-05,Isurus Estral,1,28.6,0.16,0.77,-2.2,-0.163,28.3,-28.3,-1191.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.49700000000000005,0.445,2.94,1.15,1.36,0.0
LTA South 2025 Split 2,2025-04-05,Leviatan,1,47.8,1.18,0.77,-0.53,0.022000000000000002,47.0,53.0,-617.0,0.0,1.0,1.0,3.0,1.0,0.17,1.0,0.57,,1.0,0.67,0.511,0.46399999999999997,4.33,1.65,1.3,1.0
LTA South 2025 Split 2,2025-04-05,LOUD,1,30.5,0.29,0.72,-1.07,-0.133,42.7,-42.7,167.0,1.0,1.0,0.0,4.0,1.0,0.5,0.0,0.0,,0.0,0.0,0.48100000000000004,0.506,3.97,1.51,1.41,0.0
LTA South 2025 Split 2,2025-04-05,paiN Gaming,1,28.6,6.33,0.77,2.2,0.163,71.7,28.3,1191.0,1.0,1.0,1.0,3.0,1.0,0.5,1.0,1.0,,1.0,1.0,0.503,0.555,3.67,1.22,1.43,1.0
LTA South 2025 Split 2,2025-04-05,RED Canids,1,30.5,3.4,0.72,1.07,0.133,57.3,42.7,-167.0,0.0,0.0,1.0,2.0,0.0,0.5,1.0,1.0,,1.0,1.0,0.519,0.494,3.31,1.51,2.0,1.0
LTA South 2025 Split 2,2025-04-05,Vivo Keyd Stars,1,41.6,1.9,0.7,1.32,0.08,55.9,44.1,238.0,1.0,0.0,1.0,5.0,1.0,0.5,1.0,0.5,,1.0,1.0,0.5,0.529,3.34,1.06,2.11,1.0
LTA South 2025 Split 2,2025-04-06,Fluxo W7M,2,41.0,0.88,0.73,-0.69,0.004,46.3,-46.3,-571.0,0.0,0.5,0.0,3.5,0.0,0.42,0.5,0.7,0.5,0.0,0.33,0.507,0.47100000000000003,3.96,1.62,2.07,0.0
LTA South 2025 Split 2,2025-04-06,FURIA,2,36.9,1.38,0.77,1.23,0.061,73.0,-23.0,2073.0,1.0,0.5,0.5,3.0,0.5,0.83,0.5,0.5,,0.0,0.33,0.498,0.529,3.24,1.12,1.65,0.5
LTA South 2025 Split 2,2025-04-06,Isurus Estral,2,27.3,0.2,0.77,-2.34,-0.154,17.6,-17.6,-2360.0,0.0,0.0,0.0,2.0,0.0,0.33,0.0,0.14,,0.0,0.0,0.494,0.462,2.85,1.21,1.39,0.0
LTA South 2025 Split 2,2025-04-06,Leviatan,2,44.0,0.94,0.77,-0.27,-0.032,49.3,50.7,144.0,0.5,1.0,1.0,2.5,1.0,0.42,0.5,0.36,0.5,1.0,0.6,0.499,0.496,4.28,1.71,1.49,1.0
LTA South 2025 Split 2,2025-04-06,LOUD,2,33.1,0.58,0.78,-0.56,-0.079,50.7,-50.7,402.0,1.0,0.5,0.5,3.0,1.0,0.5,0.5,0.22,,0.0,0.0,0.48200000000000004,0.51,3.66,1.5,1.43,0.0
LTA South 2025 Split 2,2025-04-06,paiN Gaming,2,32.2,2.06,0.81,1.05,0.095,56.5,43.5,277.0,0.5,1.0,0.5,3.0,0.5,0.5,0.5,0.78,,1.0,1.0,0.511,0.521,3.79,1.37,1.68,1.0
LTA South 2025 Split 2,2025-04-06,RED Canids,2,32.5,0.97,0.88,-0.35,0.006999999999999999,51.5,-1.5,-213.0,0.5,0.0,0.5,3.5,0.0,0.5,1.0,0.56,,0.5,0.33,0.514,0.46,3.27,1.39,1.52,0.5
LTA South 2025 Split 2,2025-04-06,Vivo Keyd Stars,2,38.0,2.05,0.84,1.45,0.099,55.1,44.9,249.0,0.5,0.5,1.0,4.0,1.0,0.5,0.5,0.64,,1.0,1.0,0.496,0.552,3.21,1.1,1.89,1.0
LTA South 2025 Split 2,2025-04-12,Fluxo W7M,3,39.4,1.2,0.75,-0.62,0.017,39.1,-5.8,-721.0,0.33,0.33,0.0,3.0,0.0,0.33,0.33,0.69,0.5,0.33,0.6,0.502,0.488,3.87,1.66,1.91,0.3333333333333333
LTA South 2025 Split 2,2025-04-12,FURIA,3,34.3,1.83,0.8,1.54,0.115,73.3,-6.7,1833.0,0.67,0.67,0.67,5.0,0.67,0.83,0.67,0.5,,0.33,0.5,0.504,0.527,3.23,1.18,1.69,0.6666666666666666
LTA South 2025 Split 2,2025-04-12,Isurus Estral,3,30.3,0.27,0.77,-1.22,-0.11699999999999999,36.8,-36.8,-1233.0,0.0,0.33,0.33,3.3,0.33,0.5,0.33,0.23,,0.0,0.0,0.498,0.467,3.01,1.34,1.38,0.0
LTA South 2025 Split 2,2025-04-12,Leviatan,3,40.8,0.79,0.69,-0.49,-0.054000000000000006,44.3,22.3,-180.0,0.33,0.67,0.67,2.0,0.67,0.28,0.33,0.31,0.5,0.67,0.43,0.496,0.474,4.1,1.62,1.47,0.6666666666666666
LTA South 2025 Split 2,2025-04-12,LOUD,3,32.8,0.51,0.75,-0.65,-0.063,53.8,-53.8,535.0,1.0,0.67,0.67,3.7,0.67,0.61,0.33,0.15,,0.0,0.0,0.484,0.499,3.43,1.39,1.36,0.0
LTA South 2025 Split 2,2025-04-12,paiN Gaming,3,31.1,1.08,0.83,0.01,-0.012,46.4,20.3,-267.0,0.67,0.67,0.33,3.3,0.33,0.39,0.33,0.69,,0.67,0.67,0.502,0.506,3.86,1.42,1.59,0.6666666666666666
LTA South 2025 Split 2,2025-04-12,RED Canids,3,33.1,1.21,0.73,0.14,0.037000000000000005,56.2,10.5,134.0,0.67,0.33,0.67,3.3,0.33,0.67,1.0,0.64,,0.67,0.6,0.513,0.496,3.32,1.31,1.64,0.6666666666666666
LTA South 2025 Split 2,2025-04-12,Vivo Keyd Stars,3,36.0,2.19,0.8,1.26,0.076,50.1,49.9,-102.0,0.33,0.33,0.67,3.3,1.0,0.39,0.67,0.73,,1.0,1.0,0.501,0.542,3.15,0.99,1.87,1.0
LTA South 2025 Split 2,2025-04-13,Fluxo W7M,4,35.6,1.08,0.72,-0.95,-0.006999999999999999,31.4,-6.4,-1634.0,0.25,0.25,0.0,3.3,0.0,0.29,0.5,0.68,0.5,0.25,0.6,0.495,0.49,3.76,1.58,1.73,0.25
LTA South 2025 Split 2,2025-04-13,FURIA,4,31.8,1.82,0.76,1.74,0.106,78.0,-3.0,2468.0,0.75,0.75,0.75,6.5,0.75,0.83,0.5,0.47,,0.25,0.5,0.51,0.521,3.19,1.18,1.59,0.75
LTA South 2025 Split 2,2025-04-13,Isurus Estral,4,31.3,0.36,0.81,-1.02,-0.091,41.8,-41.8,-1005.0,0.25,0.5,0.25,3.3,0.5,0.63,0.5,0.33,,0.0,0.0,0.5,0.473,3.03,1.34,1.39,0.0
LTA South 2025 Split 2,2025-04-13,Leviatan,4,37.9,0.66,0.7,-0.98,-0.077,34.4,15.6,-1235.0,0.25,0.5,0.5,2.3,0.5,0.33,0.25,0.25,0.5,0.5,0.38,0.493,0.46,3.93,1.58,1.43,0.5
LTA South 2025 Split 2,2025-04-13,LOUD,4,31.8,0.78,0.75,0.19,-0.01,64.2,-39.2,1502.0,1.0,0.75,0.75,4.3,0.75,0.58,0.5,0.35,,0.25,0.25,0.49200000000000005,0.52,3.43,1.35,1.41,0.25
LTA South 2025 Split 2,2025-04-13,paiN Gaming,4,30.6,1.29,0.91,0.24,0.018000000000000002,44.4,30.6,-380.0,0.75,0.75,0.5,3.0,0.25,0.42,0.25,0.71,,0.75,0.75,0.502,0.522,3.81,1.4,1.55,0.75
LTA South 2025 Split 2,2025-04-13,RED Canids,4,32.1,0.93,0.84,-0.11,0.001,57.5,-7.5,280.0,0.5,0.25,0.5,2.8,0.5,0.63,1.0,0.56,,0.5,0.5,0.508,0.48,3.28,1.28,1.65,0.5
LTA South 2025 Split 2,2025-04-13,Vivo Keyd Stars,4,35.6,2.03,0.83,1.08,0.06,48.4,51.6,5.0,0.25,0.25,0.75,2.8,0.75,0.29,0.5,0.65,,1.0,1.0,0.499,0.5329999999999999,3.14,1.0,1.76,1.0
LTA South 2025 Split 2,2025-04-19,Fluxo W7M,5,34.2,0.89,0.71,-0.92,-0.023,29.3,-9.3,-1529.0,0.2,0.4,0.0,3.8,0.2,0.43,0.4,0.57,0.5,0.2,0.5,0.494,0.498,3.7,1.51,1.65,0.2
LTA South 2025 Split 2,2025-04-19,FURIA,5,33.8,1.69,0.81,1.27,0.102,68.1,11.9,1625.0,0.6,0.6,0.6,5.8,0.6,0.67,0.6,0.52,,0.4,0.71,0.511,0.524,3.31,1.23,1.62,0.8
LTA South 2025 Split 2,2025-04-19,Isurus Estral,5,31.2,0.43,0.79,-0.73,-0.07200000000000001,44.9,-44.9,-699.0,0.2,0.4,0.2,3.4,0.4,0.6,0.4,0.36,,0.0,0.0,0.502,0.466,2.99,1.34,1.45,0.0
LTA South 2025 Split 2,2025-04-19,Leviatan,5,37.0,0.79,0.64,-0.56,-0.047,39.8,20.2,-790.0,0.4,0.6,0.6,2.6,0.6,0.47,0.2,0.29,0.5,0.6,0.44,0.495,0.475,3.92,1.59,1.47,0.6
LTA South 2025 Split 2,2025-04-19,LOUD,5,31.6,0.83,0.74,0.06,-0.009000000000000001,60.0,-20.0,1096.0,1.0,0.8,0.8,3.8,0.8,0.57,0.6,0.38,,0.4,0.4,0.49200000000000005,0.528,3.39,1.3,1.35,0.4
LTA South 2025 Split 2,2025-04-19,paiN Gaming,5,30.2,1.47,0.87,0.34,0.033,51.4,28.6,-81.0,0.8,0.6,0.6,3.0,0.2,0.33,0.4,0.76,,0.8,0.8,0.504,0.512,3.72,1.38,1.54,0.8
LTA South 2025 Split 2,2025-04-19,RED Canids,5,34.1,0.86,0.87,-0.05,-0.017,60.2,-20.2,573.0,0.6,0.4,0.6,3.4,0.6,0.7,0.8,0.5,,0.4,0.33,0.504,0.47600000000000003,3.39,1.36,1.63,0.4
LTA South 2025 Split 2,2025-04-19,Vivo Keyd Stars,5,35.2,1.65,0.74,0.62,0.034,46.4,33.6,-194.0,0.2,0.2,0.6,3.0,0.6,0.23,0.6,0.63,,0.8,0.83,0.498,0.52,3.17,0.98,1.74,0.8
LTA South 2025 Split 2,2025-04-20,Fluxo W7M,6,33.0,0.77,0.7,-1.18,-0.055,29.0,-12.4,-1588.0,0.33,0.33,0.0,3.2,0.17,0.5,0.5,0.52,0.5,0.17,0.43,0.49200000000000005,0.489,3.53,1.46,1.57,0.16666666666666666
LTA South 2025 Split 2,2025-04-20,FURIA,6,33.7,1.52,0.8,0.7,0.066,58.6,24.8,881.0,0.5,0.5,0.5,5.2,0.5,0.61,0.67,0.46,,0.33,0.71,0.51,0.513,3.31,1.21,1.61,0.8333333333333334
LTA South 2025 Split 2,2025-04-20,Isurus Estral,6,31.8,0.58,0.81,-0.55,-0.064,49.8,-33.1,-403.0,0.33,0.5,0.33,3.8,0.5,0.53,0.5,0.46,1.0,0.0,0.0,0.503,0.485,3.1,1.34,1.48,0.16666666666666666
LTA South 2025 Split 2,2025-04-20,Leviatan,6,34.6,0.68,0.65,-0.68,-0.063,35.7,14.3,-1028.0,0.5,0.5,0.5,2.7,0.5,0.42,0.17,0.27,0.5,0.5,0.44,0.49700000000000005,0.478,3.82,1.53,1.37,0.5
LTA South 2025 Split 2,2025-04-20,LOUD,6,30.9,1.0,0.72,0.46,0.027999999999999997,62.0,-12.0,1227.0,0.83,0.83,0.83,4.2,0.83,0.5,0.5,0.44,,0.5,0.5,0.496,0.5329999999999999,3.31,1.26,1.32,0.5
LTA South 2025 Split 2,2025-04-20,paiN Gaming,6,28.9,1.67,0.85,0.51,0.05,57.0,26.3,301.0,0.67,0.67,0.67,3.5,0.33,0.42,0.5,0.78,,0.67,0.8,0.503,0.511,3.61,1.31,1.52,0.8333333333333334
LTA South 2025 Split 2,2025-04-20,RED Canids,6,34.2,0.81,0.88,-0.08,-0.01,54.4,-21.1,298.0,0.5,0.33,0.5,3.7,0.5,0.72,0.67,0.43,0.0,0.5,0.4,0.502,0.467,3.48,1.4,1.65,0.3333333333333333
LTA South 2025 Split 2,2025-04-20,Vivo Keyd Stars,6,34.8,1.57,0.74,0.87,0.048,53.5,13.1,312.0,0.33,0.33,0.67,3.3,0.67,0.31,0.5,0.66,,0.67,0.83,0.49700000000000005,0.524,3.17,1.0,1.76,0.6666666666666666
LTA South 2025 Split 2,2025-04-21,Fluxo W7M,7,32.9,0.7,0.72,-1.15,-0.066,29.4,-15.2,-1337.0,0.43,0.43,0.0,3.0,0.14,0.48,0.43,0.45,0.5,0.14,0.38,0.49,0.485,3.47,1.44,1.55,0.14285714285714285
LTA South 2025 Split 2,2025-04-21,FURIA,7,34.0,1.27,0.87,0.41,0.05,55.7,15.8,749.0,0.57,0.43,0.43,4.9,0.43,0.6,0.57,0.45,,0.29,0.63,0.509,0.505,3.35,1.22,1.58,0.7142857142857143
LTA South 2025 Split 2,2025-04-21,Isurus Estral,7,32.0,0.53,0.92,-0.96,-0.078,43.9,-29.6,-812.0,0.29,0.43,0.29,3.3,0.43,0.52,0.43,0.4,1.0,0.0,0.0,0.502,0.486,3.04,1.29,1.47,0.14285714285714285
LTA South 2025 Split 2,2025-04-21,Leviatan,7,34.4,0.96,0.77,-0.13,-0.03,43.7,13.5,-414.0,0.57,0.57,0.57,3.1,0.57,0.43,0.29,0.37,0.5,0.57,0.55,0.49700000000000005,0.483,3.77,1.52,1.34,0.5714285714285714
LTA South 2025 Split 2,2025-04-21,LOUD,7,31.6,1.09,0.81,0.58,0.031,62.0,-4.8,1057.0,0.71,0.86,0.86,4.0,0.86,0.5,0.57,0.47,,0.57,0.57,0.49700000000000005,0.534,3.28,1.24,1.36,0.5714285714285714
LTA South 2025 Split 2,2025-04-21,paiN Gaming,7,31.0,1.56,0.8,0.24,0.049,59.3,26.4,355.0,0.57,0.71,0.57,3.1,0.43,0.43,0.43,0.73,,0.71,0.86,0.501,0.503,3.64,1.33,1.56,0.8571428571428571
LTA South 2025 Split 2,2025-04-21,RED Canids,7,33.9,0.93,0.88,0.06,0.01,56.4,-13.5,232.0,0.43,0.29,0.57,3.4,0.57,0.71,0.71,0.5,0.0,0.57,0.45,0.504,0.478,3.5,1.39,1.6,0.42857142857142855
LTA South 2025 Split 2,2025-04-21,Vivo Keyd Stars,7,36.0,1.45,0.72,0.86,0.035,49.7,7.4,170.0,0.43,0.29,0.71,3.3,0.57,0.33,0.57,0.61,,0.57,0.63,0.499,0.527,3.21,1.02,1.82,0.5714285714285714
LTA South 2025 Split 2,2025-04-26,Fluxo W7M,7,32.9,0.7,0.72,-1.15,-0.066,29.4,-15.2,-1337.0,0.43,0.43,0.0,3.0,0.14,0.48,0.43,0.45,0.5,0.14,0.38,0.49,0.485,3.47,1.44,1.55,0.14285714285714285
LTA South 2025 Split 2,2025-04-26,FURIA,7,34.0,1.27,0.87,0.41,0.05,55.7,15.8,749.0,0.57,0.43,0.43,4.9,0.43,0.6,0.57,0.45,,0.29,0.63,0.509,0.505,3.35,1.22,1.58,0.7142857142857143
LTA South 2025 Split 2,2025-04-26,Isurus Estral,9,31.7,0.55,1.01,-0.79,-0.073,43.1,-32.0,-647.0,0.33,0.44,0.22,3.4,0.44,0.63,0.44,0.36,1.0,0.0,0.0,0.49700000000000005,0.486,3.07,1.31,1.43,0.1111111111111111
LTA South 2025 Split 2,2025-04-26,Leviatan,9,33.6,0.78,0.75,-0.43,-0.040999999999999995,43.0,1.4,-518.0,0.56,0.44,0.44,3.0,0.67,0.43,0.33,0.36,0.5,0.44,0.46,0.495,0.473,3.75,1.53,1.39,0.4444444444444444
LTA South 2025 Split 2,2025-04-26,LOUD,7,31.6,1.09,0.81,0.58,0.031,62.0,-4.8,1057.0,0.71,0.86,0.86,4.0,0.86,0.5,0.57,0.47,,0.57,0.57,0.49700000000000005,0.534,3.28,1.24,1.36,0.5714285714285714
LTA South 2025 Split 2,2025-04-26,paiN Gaming,9,31.0,1.81,0.77,0.54,0.055999999999999994,59.3,29.6,472.0,0.56,0.78,0.67,3.2,0.33,0.46,0.44,0.72,,0.78,0.89,0.503,0.516,3.67,1.34,1.62,0.8888888888888888
LTA South 2025 Split 2,2025-04-26,RED Canids,7,33.9,0.93,0.88,0.06,0.01,56.4,-13.5,232.0,0.43,0.29,0.57,3.4,0.57,0.71,0.71,0.5,0.0,0.57,0.45,0.504,0.478,3.5,1.39,1.6,0.42857142857142855
LTA South 2025 Split 2,2025-04-26,Vivo Keyd Stars,9,34.9,1.51,0.83,0.73,0.039,51.9,14.8,148.0,0.44,0.33,0.78,3.0,0.56,0.26,0.56,0.64,,0.56,0.67,0.504,0.524,3.15,1.04,1.72,0.6666666666666666
LTA South 2025 Split 2,2025-04-27,Fluxo W7M,9,32.8,0.64,0.73,-1.32,-0.073,28.3,-17.2,-1344.0,0.33,0.44,0.0,2.6,0.22,0.5,0.33,0.38,0.33,0.11,0.3,0.49,0.479,3.4,1.39,1.52,0.1111111111111111
LTA South 2025 Split 2,2025-04-27,FURIA,10,34.0,1.44,0.78,0.55,0.052000000000000005,61.0,9.0,904.0,0.6,0.5,0.6,4.4,0.5,0.62,0.6,0.49,,0.3,0.55,0.509,0.505,3.29,1.18,1.57,0.7
LTA South 2025 Split 2,2025-04-27,Isurus Estral,9,31.7,0.55,1.01,-0.79,-0.073,43.1,-32.0,-647.0,0.33,0.44,0.22,3.4,0.44,0.63,0.44,0.36,1.0,0.0,0.0,0.49700000000000005,0.486,3.07,1.31,1.43,0.1111111111111111
LTA South 2025 Split 2,2025-04-27,Leviatan,9,33.6,0.78,0.75,-0.43,-0.040999999999999995,43.0,1.4,-518.0,0.56,0.44,0.44,3.0,0.67,0.43,0.33,0.36,0.5,0.44,0.46,0.495,0.473,3.75,1.53,1.39,0.4444444444444444
LTA South 2025 Split 2,2025-04-27,LOUD,10,32.4,0.88,0.73,0.13,0.005,51.3,-1.3,360.0,0.6,0.7,0.6,3.6,0.7,0.45,0.5,0.45,,0.5,0.6,0.495,0.523,3.31,1.21,1.34,0.5
LTA South 2025 Split 2,2025-04-27,paiN Gaming,9,31.0,1.81,0.77,0.54,0.055999999999999994,59.3,29.6,472.0,0.56,0.78,0.67,3.2,0.33,0.46,0.44,0.72,,0.78,0.89,0.503,0.516,3.67,1.34,1.62,0.8888888888888888
LTA South 2025 Split 2,2025-04-27,RED Canids,9,33.6,1.09,0.86,0.47,0.03,60.7,-5.1,485.0,0.56,0.33,0.67,3.7,0.56,0.65,0.78,0.58,0.5,0.67,0.54,0.506,0.49200000000000005,3.45,1.34,1.62,0.5555555555555556
LTA South 2025 Split 2,2025-04-27,Vivo Keyd Stars,9,34.9,1.51,0.83,0.73,0.039,51.9,14.8,148.0,0.44,0.33,0.78,3.0,0.56,0.26,0.56,0.64,,0.56,0.67,0.504,0.524,3.15,1.04,1.72,0.6666666666666666
LTA South 2025 Split 2,2025-05-03,Fluxo W7M,11,32.9,0.61,0.73,-1.26,-0.07,30.3,-21.2,-1300.0,0.45,0.36,0.0,2.5,0.18,0.5,0.45,0.37,0.33,0.09,0.25,0.49,0.47700000000000004,3.35,1.38,1.49,0.09090909090909091
